Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-11-18_15-35-14.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2013-11-18
Date Created,"Monday, November 18, 2013 2:35:13 PM"
Date Last Modified,"Monday, November 18, 2013 4:45:26 PM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,CC1_H3K27ac_ChIP
Number of Events,2121
 
Time,Value
43.65,3.451795
43.7,3.289321
43.75,3.240955
43.8,3.232419
43.85,3.096847
43.9,2.914417
43.95,2.731332
44,2.59567
44.05,2.436166
44.1,2.337643
44.15,2.312418
44.2,2.298762
44.25,2.223867
44.3,2.05651
44.35,1.983485
44.4,1.848451
44.45,1.684735
44.5,1.696276
44.55,1.78397
44.6,1.82334
44.65,1.789122
44.7,1.832089
44.75,1.990838
44.8,1.971505
44.85,1.939475
44.9,1.849763
44.95,1.793777
45,1.876334
45.05,1.926491
45.1,2.134276
45.15,2.188883
45.2,2.136135
45.25,2.255318
45.3,2.411903
45.35,2.567882
45.4,2.671795
45.45,2.555031
45.5,2.516649
45.55,2.428344
45.6,2.493497
45.65,2.640066
45.7,2.771618
45.75,2.85962
45.8,2.865544
45.85,2.828917
45.9,2.834363
45.95,2.824376
46,2.872482
46.05,3.040658
46.1,3.212267
46.15,3.382025
46.2,3.52679
46.25,3.601673
46.3,3.60156
46.35,3.663325
46.4,3.853167
46.45,4.019099
46.5,4.145024
46.55,4.257412
46.6,4.353463
46.65,4.406004
46.7,4.485695
46.75,4.596058
46.8,4.684125
46.85,4.775236
46.9,4.974225
46.95,5.11401
47,5.216041
47.05,5.298029
47.1,5.452316
47.15,5.619006
47.2,5.79278
47.25,5.992829
47.3,6.213317
47.35,6.266688
47.4,6.192629
47.45,6.173946
47.5,6.254163
47.55,6.229595
47.6,6.464281
47.65,6.587848
47.7,6.884282
47.75,7.137584
47.8,7.420307
47.85,7.588374
47.9,7.642653
47.95,7.78836
48,8.01001
48.05,8.265995
48.1,8.507817
48.15,8.649158
48.2,8.807354
48.25,8.87982
48.3,9.032548
48.35,9.254675
48.4,9.476416
48.45,9.667899
48.5,9.914898
48.55,10.27788
48.6,10.55599
48.65,10.68373
48.7,10.78469
48.75,10.89765
48.8,10.96627
48.85,11.12028
48.9,11.41728
48.95,11.7816
49,12.11785
49.05,12.32749
49.1,12.58672
49.15,12.76871
49.2,12.93492
49.25,13.09617
49.3,13.43911
49.35,13.70228
49.4,13.80847
49.45,13.77515
49.5,14.00122
49.55,14.12068
49.6,14.51456
49.65,14.85923
49.7,15.18023
49.75,15.28628
49.8,15.48053
49.85,15.80897
49.9,16.23865
49.95,16.56027
50,16.98204
50.05,17.14911
50.1,17.36537
50.15,17.45619
50.2,17.58925
50.25,17.78166
50.3,18.09964
50.35,18.54465
50.4,18.92652
50.45,19.15487
50.5,19.32975
50.55,19.47976
50.6,19.73924
50.65,20.10939
50.7,20.42071
50.75,20.68848
50.8,21.00949
50.85,21.3264
50.9,21.73185
50.95,22.25856
51,22.80974
51.05,23.17281
51.1,23.46832
51.15,23.76969
51.2,23.9367
51.25,24.16538
51.3,24.54209
51.35,24.96188
51.4,25.45093
51.45,25.79725
51.5,25.94234
51.55,26.09746
51.6,26.47087
51.65,26.7072
51.7,26.97636
51.75,27.40099
51.8,27.833
51.85,28.09893
51.9,28.38483
51.95,29.2191
52,29.605
52.05,29.64477
52.1,29.74852
52.15,30.01806
52.2,30.40251
52.25,30.97568
52.3,31.6238
52.35,32.39887
52.4,32.66812
52.45,32.92829
52.5,32.97581
52.55,33.25566
52.6,33.74665
52.65,34.35296
52.7,34.9946
52.75,35.48479
52.8,35.81559
52.85,35.88041
52.9,35.85432
52.95,36.18485
53,36.55978
53.05,37.03122
53.1,37.53757
53.15,38.0268
53.2,38.51421
53.25,39.01856
53.3,39.63671
53.35,39.97815
53.4,40.29792
53.45,40.64772
53.5,40.97591
53.55,41.31023
53.6,41.91866
53.65,42.60366
53.7,43.05896
53.75,43.45788
53.8,44.16985
53.85,44.66951
53.9,45.09036
53.95,45.50669
54,45.66037
54.05,45.69152
54.1,45.87537
54.15,46.1222
54.2,46.76625
54.25,47.37386
54.3,48.00201
54.35,48.71344
54.4,48.90845
54.45,49.19379
54.5,49.4709
54.55,50.00061
54.6,50.73035
54.65,51.23449
54.7,51.97068
54.75,52.47376
54.8,52.61665
54.85,53.16467
54.9,53.67851
54.95,54.17808
55,54.60545
55.05,55.23091
55.1,55.8046
55.15,55.99718
55.2,56.31452
55.25,56.77277
55.3,57.14172
55.35,57.66845
55.4,58.28557
55.45,58.94086
55.5,59.48706
55.55,59.8985
55.6,60.22709
55.65,60.60188
55.7,61.07935
55.75,61.61439
55.8,62.26273
55.85,62.86975
55.9,63.30785
55.95,63.4199
56,63.6083
56.05,63.99519
56.1,64.68362
56.15,65.34137
56.2,66.06359
56.25,67.0439
56.3,67.69218
56.35,68.03631
56.4,68.62928
56.45,69.09929
56.5,69.60014
56.55,70.20272
56.6,70.94182
56.65,71.53767
56.7,71.43415
56.75,71.41973
56.8,71.72569
56.85,72.17174
56.9,72.96156
56.95,73.839
57,74.44266
57.05,75.0308
57.1,75.53522
57.15,76.24113
57.2,76.91719
57.25,77.57394
57.3,77.9074
57.35,78.06561
57.4,78.25639
57.45,78.43899
57.5,78.75225
57.55,79.32709
57.6,79.86884
57.65,80.339
57.7,80.71321
57.75,81.29246
57.8,81.99332
57.85,82.59212
57.9,83.48531
57.95,84.52425
58,85.78379
58.05,86.50005
58.1,86.73653
58.15,86.54865
58.2,86.65356
58.25,87.08104
58.3,88.06413
58.35,88.80752
58.4,88.70105
58.45,88.31665
58.5,88.70999
58.55,89.45113
58.6,90.28149
58.65,91.07907
58.7,91.59783
58.75,91.83025
58.8,92.11765
58.85,93.23061
58.9,94.58473
58.95,95.48032
59,96.04836
59.05,96.62154
59.1,96.49174
59.15,96.67431
59.2,97.05635
59.25,97.33273
59.3,97.63311
59.35,98.03352
59.4,98.5766
59.45,99.24445
59.5,99.8962
59.55,100.4603
59.6,100.9866
59.65,101.6952
59.7,102.3194
59.75,102.7625
59.8,103.1705
59.85,103.5409
59.9,103.6747
59.95,103.7479
60,104.2486
60.05,105.0053
60.1,105.7465
60.15,106.4817
60.2,107.3946
60.25,108.2856
60.3,109.2216
60.35,110.0121
60.4,110.6085
60.45,110.8636
60.5,111.2046
60.55,111.9759
60.6,112.6437
60.65,112.683
60.7,112.8329
60.75,112.9221
60.8,112.8083
60.85,113.7517
60.9,114.3379
60.95,114.7807
61,114.9179
61.05,115.805
61.1,116.4811
61.15,117.2913
61.2,118.0302
61.25,119.3842
61.3,119.2401
61.35,119.2243
61.4,119.3345
61.45,119.4508
61.5,119.6159
61.55,121.0961
61.6,122.0248
61.65,122.8461
61.7,123.4002
61.75,124.1579
61.8,124.8126
61.85,125.2124
61.9,125.4888
61.95,125.6106
62,125.4141
62.05,125.5926
62.1,126.0381
62.15,126.5244
62.2,127.0882
62.25,127.9887
62.3,129.0092
62.35,129.1661
62.4,128.6311
62.45,128.4014
62.5,128.9055
62.55,129.7006
62.6,131.2653
62.65,132.2152
62.7,132.1275
62.75,131.6553
62.8,131.2457
62.85,131.7494
62.9,132.4934
62.95,133.3502
63,134.4367
63.05,134.6838
63.1,134.8958
63.15,135.4809
63.2,136.0022
63.25,136.8553
63.3,137.5685
63.35,138.6284
63.4,139.6848
63.45,139.8573
63.5,139.7824
63.55,140.0186
63.6,139.4639
63.65,139.7955
63.7,140.4182
63.75,141.3155
63.8,142.1887
63.85,142.1439
63.9,142.2014
63.95,142.7197
64,143.3875
64.05,144.0612
64.1,144.811
64.15,145.5747
64.2,145.9151
64.25,146.0807
64.3,146.4698
64.35,146.9952
64.4,147.2669
64.45,147.5624
64.5,147.8466
64.55,148.0256
64.6,148.1715
64.65,148.4055
64.7,148.9594
64.75,149.5274
64.8,149.886
64.85,150.573
64.9,151.5631
64.95,152.1339
65,152.7252
65.05,153.7953
65.1,154.5904
65.15,154.8336
65.2,154.5523
65.25,153.9518
65.3,153.728
65.35,153.8753
65.4,155.1844
65.45,156.8984
65.5,157.8069
65.55,158.1799
65.6,158.1887
65.65,158.5655
65.7,159.0401
65.75,158.9299
65.8,159.5613
65.85,160.0679
65.9,160.0393
65.95,160.7643
