Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-11-18_15-35-14.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2013-11-18
Date Created,"Monday, November 18, 2013 2:35:13 PM"
Date Last Modified,"Monday, November 18, 2013 4:45:26 PM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,Ladder
Number of Events,2121
 
Time,Value
46.3,0.9674385
46.35,0.6336167
46.4,0.326849
46.45,-0.0195869
46.5,-0.2471192
46.55,-0.4298409
46.6,-0.5366219
46.65,-0.6421635
46.7,-0.8416025
46.75,-1.018502
46.8,-1.217791
46.85,-1.244868
46.9,-1.11542
46.95,-0.9590889
47,-0.8386476
47.05,-0.8448943
47.1,-1.021557
47.15,-1.161853
47.2,-1.174925
47.25,-1.132843
47.3,-1.189351
47.35,-1.249229
47.4,-1.369281
47.45,-1.375185
47.5,-1.228326
47.55,-1.044859
47.6,-1.024193
47.65,-1.119778
47.7,-1.26158
47.75,-1.390601
47.8,-1.466809
47.85,-1.586581
47.9,-1.533841
47.95,-1.552308
48,-1.489162
48.05,-1.422239
48.1,-1.361286
48.15,-1.371308
48.2,-1.480009
48.25,-1.477435
48.3,-1.591573
48.35,-1.533915
48.4,-1.377704
48.45,-1.427878
48.5,-1.612429
48.55,-1.836602
48.6,-1.924482
48.65,-1.940249
48.7,-1.711067
48.75,-1.522427
48.8,-1.575318
48.85,-1.588773
48.9,-1.658617
48.95,-1.678379
49,-1.715868
49.05,-1.753131
49.1,-1.862961
49.15,-1.911957
49.2,-1.851647
49.25,-1.768063
49.3,-1.759672
49.35,-1.774383
49.4,-1.855691
49.45,-1.989618
49.5,-2.007107
49.55,-1.937194
49.6,-1.847177
49.65,-1.900928
49.7,-1.8486
49.75,-1.859239
49.8,-1.931552
49.85,-2.029356
49.9,-2.052946
49.95,-2.061939
50,-2.083119
50.05,-2.045737
50.1,-1.856635
50.15,-1.758012
50.2,-1.854468
50.25,-1.854212
50.3,-1.890316
50.35,-1.769071
50.4,-0.3396718
50.45,4.455733
50.5,16.17601
50.55,40.47546
50.6,83.85107
50.65,140.8807
50.7,202.341
50.75,251.4662
50.8,272.7465
50.85,258.2142
50.9,212.3123
50.95,150.5202
51,90.69671
51.05,47.76993
51.1,22.87428
51.15,12.26452
51.2,8.706882
51.25,7.450877
51.3,6.486708
51.35,5.498103
51.4,4.485319
51.45,3.552357
51.5,2.849643
51.55,2.053554
51.6,1.496565
51.65,1.095642
51.7,0.7888083
51.75,0.4826761
51.8,8.873059E-02
51.85,-0.33165
51.9,-0.7907128
51.95,-0.9609568
52,-0.9472731
52.05,-0.9735512
52.1,-1.100255
52.15,-1.363585
52.2,-1.572545
52.25,-1.794257
52.3,-1.774199
52.35,-1.568296
52.4,-1.612176
52.45,-1.500709
52.5,-1.35342
52.55,-1.283556
52.6,-1.378984
52.65,-1.46038
52.7,-1.501559
52.75,-1.671615
52.8,-1.638543
52.85,-1.666329
52.9,-1.801163
52.95,-1.799223
53,-1.73585
53.05,-1.677148
53.1,-1.665332
53.15,-1.54623
53.2,-1.441637
53.25,-1.298231
53.3,-1.146618
53.35,-1.026184
53.4,-0.9311997
53.45,-0.7466925
53.5,-0.6833756
53.55,-0.7113206
53.6,-0.9680986
53.65,-1.315199
53.7,-1.623758
53.75,-1.768627
53.8,-1.770077
53.85,-1.755599
53.9,-1.623024
53.95,-1.607862
54,-1.58795
54.05,-1.435038
54.1,-1.482206
54.15,-1.715931
54.2,-1.943322
54.25,-2.032513
54.3,-2.055088
54.35,-1.978976
54.4,-1.858197
54.45,-1.884675
54.5,-1.909889
54.55,-1.887941
54.6,-1.801558
54.65,-1.820876
54.7,-1.799916
54.75,-1.796249
54.8,-1.781155
54.85,-1.775007
54.9,-1.697243
54.95,-1.628994
55,-1.607883
55.05,-0.7193518
55.1,2.393091
55.15,12.09843
55.2,34.6585
55.25,76.7637
55.3,139.8262
55.35,217.3084
55.4,291.6396
55.45,334.8506
55.5,332.0482
55.55,284.3415
55.6,209.7159
55.65,132.469
55.7,72.23384
55.75,35.73643
55.8,18.84509
55.85,13.24668
55.9,11.50023
55.95,10.26361
56,8.710702
56.05,7.137411
56.1,5.78639
56.15,4.616638
56.2,3.725255
56.25,3.116236
56.3,2.566012
56.35,2.08802
56.4,1.696886
56.45,1.532353
56.5,1.272352
56.55,1.04057
56.6,0.789053
56.65,0.3938872
56.7,0.1395689
56.75,-0.1629886
56.8,-0.3171361
56.85,-0.4746307
56.9,-0.5196282
56.95,-0.5302265
57,-0.5827102
57.05,-0.6970392
57.1,-0.8756903
57.15,-1.039037
57.2,-0.9552515
57.25,-0.9651155
57.3,-1.056171
57.35,-1.259781
57.4,-1.425796
57.45,-1.447914
57.5,-1.340584
57.55,-1.340967
57.6,-1.470613
57.65,-1.742771
57.7,-1.843978
57.75,-1.848618
57.8,-1.789969
57.85,-1.770084
57.9,-1.789666
57.95,-1.797212
58,-1.849578
58.05,-1.869264
58.1,-1.816914
58.15,-1.670895
58.2,-1.644222
58.25,-1.647524
58.3,-1.721701
58.35,-1.730043
58.4,-1.735376
58.45,-1.66151
58.5,-1.731073
58.55,-1.889
58.6,-1.86125
58.65,-1.791196
58.7,-1.724712
58.75,-1.86087
58.8,-2.017345
58.85,-2.178995
58.9,-2.208229
58.95,-2.09489
59,-1.90318
59.05,-1.855012
59.1,-1.902971
59.15,-1.835044
59.2,-1.86673
59.25,-1.893715
59.3,-1.983049
59.35,-1.926056
59.4,-2.062479
59.45,-2.153873
59.5,-2.148732
59.55,-2.222562
59.6,-2.284672
59.65,-1.931046
59.7,0.2702888
59.75,7.541215
59.8,25.74534
59.85,64.85883
59.9,127.4332
59.95,209.3324
60,294.3547
60.05,356.7672
60.1,375.4052
60.15,343.0786
60.2,270.8784
60.25,182.7737
60.3,107.568
60.35,58.47953
60.4,32.85789
60.45,22.60075
60.5,18.72687
60.55,16.08245
60.6,13.54027
60.65,11.34981
60.7,9.541498
60.75,8.312885
60.8,7.107048
60.85,6.176642
60.9,5.376994
60.95,4.687856
61,4.197912
61.05,3.657564
61.1,3.003407
61.15,2.455865
61.2,1.941448
61.25,1.504576
61.3,1.311909
61.35,1.191368
61.4,0.9974286
61.45,0.8229927
61.5,0.735418
61.55,0.5589101
61.6,0.3712403
61.65,0.2039914
61.7,-5.283573E-02
61.75,-0.1138873
61.8,-3.847263E-02
61.85,9.592607E-02
61.9,5.769574E-03
61.95,-0.1215091
62,0.1803388
62.05,0.3223034
62.1,0.1473779
62.15,-0.1478121
62.2,-0.5482327
62.25,-0.9003918
62.3,-1.054767
62.35,-1.065219
62.4,-1.27032
62.45,-1.436644
62.5,-1.414187
62.55,-1.386221
62.6,-1.437009
62.65,-1.493649
62.7,-1.521252
62.75,-1.541369
62.8,-1.558832
62.85,-1.482188
62.9,-1.389899
62.95,-1.413031
63,-1.434424
63.05,-1.499184
63.1,-1.607417
63.15,-1.710346
63.2,-1.690845
63.25,-1.634834
63.3,-1.607406
63.35,-1.51748
63.4,-1.478152
63.45,-1.520747
63.5,-1.563557
63.55,-1.611526
63.6,-1.700253
63.65,-1.709749
63.7,-1.56466
63.75,-1.472251
63.8,-1.47874
63.85,-1.451738
63.9,-1.430321
63.95,-1.537985
64,-1.60008
64.05,-1.679011
64.1,-1.747553
64.15,-1.743555
64.2,-1.635099
64.25,-1.50124
64.3,-1.419639
64.35,-1.470927
64.4,-1.483496
64.45,-0.7108662
64.5,0.2191854
64.55,6.780067E-02
64.6,-0.858017
64.65,-2.089891
64.7,-3.103425
64.75,-3.233469
64.8,-2.501351
64.85,-1.883052
64.9,-1.912607
64.95,-1.861423
65,-1.818513
65.05,-1.668841
65.1,-1.499278
65.15,-1.316652
65.2,-1.343322
65.25,-1.522216
65.3,-1.790274
65.35,-1.890439
65.4,-1.808108
65.45,-1.600205
65.5,-1.465943
65.55,-1.368823
65.6,-1.273579
65.65,-1.122865
65.7,-1.009022
65.75,-0.9714034
65.8,-1.005111
65.85,-1.114968
65.9,-1.142033
65.95,-1.172207
66,-1.270869
66.05,-1.400213
66.1,-1.352368
66.15,-1.336763
66.2,-1.35371
66.25,-1.300255
66.3,-1.266631
66.35,-1.241633
66.4,-1.295467
66.45,-1.340564
66.5,-1.444867
66.55,-1.341655
66.6,-1.107527
66.65,-1.015442
66.7,-1.056903
66.75,-1.21128
66.8,-1.303968
66.85,-1.287518
66.9,-1.140909
66.95,-1.153877
67,-1.143548
67.05,-1.286871
67.1,-1.383542
67.15,-1.431615
67.2,-1.316693
67.25,-1.155406
67.3,-1.149114
67.35,-1.091723
67.4,-1.201605
67.45,-1.32453
67.5,-1.257384
67.55,-1.102757
67.6,-1.062074
67.65,-0.9773254
67.7,-0.8687374
67.75,-0.9263692
67.8,-0.9518839
67.85,-0.9560199
67.9,-0.7707562
67.95,-0.5683256
68,-0.2125427
68.05,0.1195045
68.1,0.4540579
68.15,0.8464223
68.2,1.136457
68.25,1.352379
68.3,1.174096
68.35,0.7949864
68.4,0.5671415
68.45,0.4589116
68.5,0.4403656
68.55,0.5085825
68.6,1.008225
68.65,2.62522
68.7,5.972875
68.75,13.55247
68.8,27.12138
68.85,50.33445
68.9,87.4027
68.95,141.0054
69,208.1851
69.05,280.9535
69.1,347
69.15,389.1061
69.2,393.0422
69.25,358.7103
69.3,295.6457
69.35,220.3533
69.4,150.4989
69.45,97.51089
69.5,63.46386
69.55,44.52962
69.6,34.38137
69.65,28.74985
69.7,24.74369
69.75,21.4185
69.8,18.63823
69.85,16.50454
69.9,14.88275
69.95,13.60756
70,12.79053
70.05,12.07123
70.1,11.30148
70.15,10.41784
70.2,9.741038
70.25,8.74052
70.3,7.709868
70.35,6.905965
70.4,6.068296
70.45,5.322543
70.5,4.586199
70.55,3.929025
70.6,3.317149
70.65,3.080591
70.7,2.946872
70.75,2.790564
70.8,2.63355
70.85,2.481691
70.9,2.345608
70.95,2.391463
71,2.26877
71.05,1.932405
71.1,1.679434
71.15,1.452722
71.2,1.15536
71.25,0.9507425
71.3,0.7833391
71.35,0.6245272
71.4,0.5272834
71.45,0.4476222
71.5,0.3055157
71.55,0.1471664
71.6,0.2101667
71.65,0.3588592
71.7,0.4773007
71.75,0.343411
71.8,0.115954
71.85,2.973238E-02
71.9,-1.138834E-02
71.95,-2.256154E-02
72,-9.107396E-02
72.05,-0.2836083
72.1,-0.4866303
72.15,-0.6034307
72.2,-0.5269546
72.25,-0.5829122
72.3,-0.6114376
72.35,-0.6079063
72.4,-0.6571602
72.45,-0.7235696
72.5,-0.8965753
72.55,-1.014412
72.6,-1.092235
72.65,-1.007678
72.7,-0.9515623
72.75,-0.8570417
72.8,-0.8133479
72.85,-0.897321
72.9,-0.9428499
72.95,-0.9388387
73,-0.8461393
73.05,-0.7958763
73.1,-0.7180264
73.15,-0.8482361
73.2,-1.047839
73.25,-1.117757
73.3,-1.134846
73.35,-0.9867175
73.4,-0.9396879
73.45,-0.9505708
73.5,-1.00761
73.55,-0.9356044
73.6,-0.8208597
73.65,-0.7353401
73.7,-0.7143167
73.75,-0.7841649
73.8,-0.8422351
73.85,-0.9800956
73.9,-1.180387
73.95,-1.388331
74,-1.477314
74.05,-1.390543
74.1,-1.295991
74.15,-1.186385
74.2,-1.202193
74.25,-1.258445
74.3,-1.253363
74.35,-1.160439
74.4,-1.089433
74.45,-1.059876
74.5,-0.9954291
74.55,-1.038676
74.6,-1.074463
74.65,-1.0941
74.7,-1.166525
74.75,-1.302646
74.8,-1.394713
74.85,-1.411899
74.9,-1.243228
74.95,-1.085588
75,-1.002258
75.05,-1.045982
75.1,-1.200765
75.15,-1.307632
75.2,-1.266768
75.25,-1.243308
75.3,-1.297904
75.35,-1.255038
75.4,-1.028065
75.45,-0.9636213
75.5,-0.9161925
75.55,-0.9062302
75.6,-1.02513
75.65,-1.153223
75.7,-1.291693
75.75,-1.438694
75.8,-1.393456
75.85,-1.187929
75.9,-0.9236615
75.95,-0.7220414
76,-0.8142772
76.05,-1.061167
76.1,-1.22051
76.15,-1.163226
76.2,-1.071974
76.25,-0.8589897
76.3,-0.8297734
76.35,-1.019963
76.4,-1.202901
76.45,-1.318709
76.5,-1.347794
76.55,-1.277498
76.6,-1.162181
76.65,-0.8971641
76.7,-8.757591E-02
76.75,1.918321
76.8,7.316621
76.85,20.80135
76.9,48.59208
76.95,95.51385
77,163.0606
77.05,246.8127
77.1,336.9139
77.15,416.3651
77.2,465.491
77.25,474.0279
77.3,443.0918
77.35,380.1881
77.4,301.4254
77.45,223.7779
77.5,158.7412
77.55,109.7839
77.6,78.64009
77.65,60.26841
77.7,47.35914
77.75,38.73682
77.8,33.29569
77.85,29.56969
77.9,26.18943
77.95,23.37579
78,21.03885
78.05,18.62917
78.1,16.94628
78.15,15.84703
78.2,14.68208
78.25,13.49089
78.3,12.38729
78.35,11.14667
78.4,9.563406
78.45,8.285869
78.5,7.004595
78.55,5.950475
78.6,5.13147
78.65,4.658724
78.7,4.462338
78.75,4.246026
78.8,3.959111
78.85,3.317567
78.9,2.832476
78.95,2.445837
79,2.083495
79.05,1.855823
79.1,1.634542
79.15,1.574053
79.2,1.644066
79.25,1.712247
79.3,1.631397
79.35,1.484984
79.4,1.251729
79.45,0.9929866
79.5,0.9397052
79.55,0.8318659
79.6,0.6931187
79.65,0.5691562
79.7,0.3389894
79.75,-6.118771E-02
79.8,-0.2375836
79.85,-0.2193831
79.9,-0.3476412
79.95,-0.438131
80,-0.4610868
80.05,-0.4637462
80.1,-0.4063349
80.15,-0.3387709
80.2,-0.2555864
80.25,-0.3706046
80.3,-0.6391277
80.35,-0.9248383
80.4,-1.097512
80.45,-0.93625
80.5,-0.6575695
80.55,-0.6374482
80.6,-0.9528537
80.65,-1.406367
80.7,-1.713459
80.75,-1.75231
80.8,-1.410404
80.85,-1.116437
80.9,-1.03867
80.95,-1.19854
81,-1.449009
81.05,-1.518756
81.1,-1.553737
81.15,-1.461477
81.2,-1.285611
81.25,-1.32144
81.3,-1.343459
81.35,-1.263013
81.4,-1.073396
81.45,-0.937541
81.5,-0.883747
81.55,-0.9981751
81.6,-1.224258
81.65,-1.250984
81.7,-1.392782
81.75,-1.397778
81.8,-1.283043
81.85,-1.250576
81.9,-1.080941
81.95,-0.9645723
82,-0.9881909
82.05,-1.231759
82.1,-1.339373
82.15,-1.356156
82.2,-1.388951
82.25,-1.278246
82.3,-1.077666
82.35,-0.2451897
82.4,1.697172
82.45,7.692939
82.5,21.45637
82.55,47.8689
82.6,92.05154
82.65,155.2238
82.7,234.2193
82.75,320.5915
82.8,401.5838
82.85,463.4083
82.9,492.2361
82.95,480.8418
83,435.2672
83.05,367.3187
83.1,291.8496
83.15,222.3297
83.2,165.6236
83.25,122.9473
83.3,92.89732
83.35,73.61825
83.4,60.6844
83.45,52.16541
83.5,46.44353
83.55,41.96702
83.6,38.46587
83.65,35.51415
83.7,32.46046
83.75,29.47917
83.8,26.90722
83.85,24.57382
83.9,22.80024
83.95,21.07052
84,19.12869
84.05,17.23742
84.1,15.56087
84.15,14.18446
84.2,12.81871
84.25,11.53173
84.3,10.35005
84.35,9.561823
84.4,8.980873
84.45,8.420616
84.5,7.88715
84.55,7.284701
84.6,6.797721
84.65,6.381629
84.7,5.941481
84.75,5.23284
84.8,4.500453
84.85,4.077402
84.9,3.851114
84.95,3.496273
85,3.10913
85.05,2.688309
85.1,2.15411
85.15,1.924094
85.2,1.798323
85.25,1.427828
85.3,1.050122
85.35,0.7326553
85.4,0.3532282
85.45,0.1244256
85.5,7.285989E-02
85.55,-0.2281725
85.6,-0.3139705
85.65,-0.2802826
85.7,-0.3177291
85.75,-0.4883667
85.8,-0.6533427
85.85,-0.7230965
85.9,-0.8833368
85.95,-0.8033364
86,-0.8132296
86.05,-0.8599957
86.1,-0.9475872
86.15,-1.004641
86.2,-1.238627
86.25,-1.496456
86.3,-1.726227
86.35,-1.906495
86.4,-2.153399
86.45,-2.237234
86.5,-2.288285
86.55,-2.227835
86.6,-2.117621
86.65,-2.12346
86.7,-2.217161
86.75,-2.327908
86.8,-2.406448
86.85,-2.481792
86.9,-2.379633
86.95,-2.136517
87,-0.9538237
87.05,2.681062
87.1,11.00602
87.15,26.64318
87.2,52.17756
87.25,90.7924
87.3,142.6472
87.35,208.702
87.4,284.2289
87.45,360.5644
87.5,426.099
87.55,471.1157
87.6,488.2401
87.65,475.4707
87.7,438.3322
87.75,383.8551
87.8,322.5641
87.85,263.7501
87.9,211.5026
87.95,166.6468
88,130.7007
88.05,104.2415
88.1,84.65102
88.15,71.55291
88.2,62.46362
88.25,55.32553
88.3,48.78688
88.35,43.0905
88.4,38.02902
88.45,33.22243
88.5,29.14402
88.55,25.41115
88.6,22.10654
88.65,18.95265
88.7,16.11638
88.75,13.60172
88.8,12.12252
88.85,10.99484
88.9,10.1689
88.95,9.631191
89,8.906489
89.05,7.817514
89.1,6.475862
89.15,5.368471
89.2,4.464257
89.25,3.963955
89.3,3.68051
89.35,3.332176
89.4,2.96988
89.45,2.389638
89.5,1.80627
89.55,1.386025
89.6,0.9224905
89.65,0.5461506
89.7,0.2261586
89.75,-8.889606E-03
89.8,-0.1708833
89.85,-0.1728556
89.9,-9.414456E-02
89.95,-0.1414341
90,-0.5040164
90.05,-0.3787741
90.1,0.3390895
90.15,2.350415
90.2,6.980098
90.25,16.28219
90.3,31.92393
90.35,57.41276
90.4,95.92284
90.45,149.9109
90.5,216.5197
90.55,290.4256
90.6,362.2735
90.65,424.5149
90.7,468.9139
90.75,486.6761
90.8,475.39
90.85,442.2007
90.9,392.4126
90.95,334.4056
91,276.3448
91.05,223.643
91.1,178.5426
91.15,142.3916
91.2,116.1163
91.25,96.05994
91.3,80.6194
91.35,68.61631
91.4,59.68687
91.45,52.46423
91.5,46.02883
91.55,40.23978
91.6,34.9101
91.65,30.27959
91.7,26.42142
91.75,23.31894
91.8,21.07529
91.85,19.14492
91.9,17.13047
91.95,15.21985
92,13.47537
92.05,11.81267
92.1,10.20812
92.15,8.957627
92.2,7.896383
92.25,6.908181
92.3,5.891928
92.35,5.4493
92.4,5.349014
92.45,5.279156
92.5,4.937655
92.55,4.306745
92.6,3.497666
92.65,2.858539
92.7,2.893814
92.75,2.892376
92.8,2.531549
92.85,2.082878
92.9,1.601986
92.95,1.145896
93,0.9961646
93.05,0.9858062
93.1,0.7405356
93.15,0.4277413
93.2,0.1979855
93.25,7.421871E-03
93.3,0.0319025
93.35,-8.500392E-02
93.4,-0.2751554
93.45,-0.5057703
93.5,-0.8340102
93.55,-1.092103
93.6,-1.308867
93.65,-1.287804
93.7,-1.231135
93.75,-1.156924
93.8,-1.20488
93.85,-1.457393
93.9,-1.639364
93.95,-1.682685
94,-1.099361
94.05,-0.3059495
94.1,1.341978
94.15,4.782935
94.2,11.28922
94.25,23.12619
94.3,42.27403
94.35,70.9083
94.4,111.6041
94.45,163.8459
94.5,226.1919
94.55,293.5877
94.6,359.1332
94.65,419.0437
94.7,466.6862
94.75,495.7005
94.8,502.8964
94.85,488.1761
94.9,453.5624
94.95,408.6077
95,360.1722
95.05,311.3234
95.1,263.838
95.15,220.3026
95.2,181.3865
95.25,148.06
95.3,123.2615
95.35,103.892
95.4,87.92806
95.45,74.23917
95.5,62.69821
95.55,53.12574
95.6,45.70392
95.65,40.32048
95.7,35.15021
95.75,30.16608
95.8,26.50888
95.85,23.57668
95.9,21.18969
95.95,19.11886
96,16.74172
96.05,14.50605
96.1,12.73794
96.15,11.56765
96.2,10.30043
96.25,9.198156
96.3,8.085988
96.35,6.763369
96.4,6.118021
96.45,5.88479
96.5,5.760802
96.55,5.647218
96.6,5.290537
96.65,4.501086
96.7,3.704522
96.75,3.371137
96.8,3.123599
96.85,2.785462
96.9,2.186083
96.95,1.296938
97,0.4945523
97.05,0.2821037
97.1,0.3466789
97.15,0.4671838
97.2,0.300924
97.25,0.0194149
97.3,-6.158002E-02
97.35,-3.864471E-02
97.4,-2.522339E-02
97.45,0.1055507
97.5,6.692284E-02
97.55,-0.2332671
97.6,-0.3598775
97.65,-5.787703E-02
97.7,0.483888
97.75,1.067349
97.8,1.494507
97.85,1.407905
97.9,1.079246
97.95,1.039325
98,0.9479566
98.05,0.7173468
98.1,0.5096999
98.15,0.2670349
98.2,0.2582276
98.25,0.6171991
98.3,1.109532
98.35,1.403292
98.4,1.446524
98.45,1.320998
98.5,1.244936
98.55,1.152426
98.6,1.300882
98.65,1.404078
98.7,1.212105
98.75,0.9469079
98.8,0.8752801
98.85,1.044242
98.9,1.173179
98.95,1.369299
99,1.175812
99.05,0.6357277
99.1,0.20084
99.15,-8.808584E-02
99.2,-3.443818E-02
99.25,0.2475723
99.3,0.6063432
99.35,1.074396
99.4,1.516402
99.45,1.884342
99.5,1.841605
99.55,1.782794
99.6,1.693522
99.65,1.678938
99.7,1.707605
99.75,1.39314
99.8,0.9253493
99.85,0.5540932
99.9,0.8127621
99.95,1.118207
100,1.300213
100.05,1.521104
100.1,1.836161
