   2.0000000e+00   2.5035115e-09   1.8072331e-01
   2.3050800e+00   5.7808699e-09   4.3116309e-01
   2.6101700e+00   1.0359542e-08   6.9247205e-01
   2.9152500e+00   6.3189559e-09   5.5727224e-01
   3.2203400e+00   5.6325739e-09   9.9996871e-01
   3.5254200e+00   4.9109536e-09   9.9997325e-01
   3.8305100e+00   3.8302476e-09   9.9979005e-01
   4.1355900e+00   3.4667596e-09   9.9998902e-01
   4.4406800e+00   3.5155202e-09   6.1718812e-01
   4.7457600e+00   2.9502384e-09   3.7098481e-01
   5.0508500e+00   3.5687480e-09   4.2592423e-01
   5.3559300e+00   4.0294046e-09   4.0166658e-01
   5.6610200e+00   4.8291196e-09   3.6971547e-01
   5.9661000e+00   4.1856365e-09   3.6950267e-01
   6.2711900e+00   1.1080779e-09   7.6226092e-01
   6.5762700e+00   5.1609846e-10   9.7524650e-01
   6.8813600e+00   3.0263253e-09   2.1755497e-02
   7.1864400e+00   5.2799808e-09   2.3562998e-01
   7.4915300e+00   1.0237885e-08   2.8577746e-01
   7.7966100e+00   2.3642967e-08   3.1770254e-01
   8.1017000e+00   3.6352782e-08   4.5041957e-01
   8.4067800e+00   4.9617915e-08   5.0694793e-01
   8.7118600e+00   8.2282967e-08   4.4191392e-01
   9.0169500e+00   1.0368350e-07   6.1336706e-01
   9.3220300e+00   1.0467971e-07   3.2834977e-01
   9.6271200e+00   7.0160086e-08   1.6010010e-01
   9.9322000e+00   4.3858865e-08   1.6328920e-01
   1.0237300e+01   3.8627199e-08   4.0331181e-02
   1.0542400e+01   2.9045746e-08   4.6616680e-02
   1.0847500e+01   2.4933442e-08   1.3369254e-01
   1.1152500e+01   1.9554579e-08   3.0734426e-01
   1.1457600e+01   2.8172825e-08   4.7656747e-01
   1.1762700e+01   3.2013006e-08   5.4927122e-01
   1.2067800e+01   4.4819175e-08   5.4739957e-01
   1.2372900e+01   4.3170157e-08   5.3704355e-01
   1.2678000e+01   5.1946164e-08   5.4981984e-01
   1.2983100e+01   5.2839457e-08   5.2742132e-01
   1.3288100e+01   6.7473636e-08   4.9219777e-01
   1.3593200e+01   7.6279693e-08   3.9183429e-01
   1.3898300e+01   8.6813984e-08   2.0623509e-01
   1.4203400e+01   8.1401128e-08   5.4393284e-02
   1.4508500e+01   9.5622977e-08   2.1668064e-01
   1.4813600e+01   8.3958215e-08   3.1607114e-01
   1.5118600e+01   7.4940747e-08   4.0597143e-01
   1.5423700e+01   6.1830668e-08   5.0282609e-01
   1.5728800e+01   4.0146919e-08   5.5438891e-01
   1.6033900e+01   2.2586287e-08   6.2333158e-01
   1.6339000e+01   1.3310703e-08   4.3779013e-02
   1.6644100e+01   2.1772391e-08   1.0896712e-01
   1.6949200e+01   3.0265979e-08   2.2123395e-01
   1.7254200e+01   3.5221152e-08   4.0098561e-01
   1.7559300e+01   3.2863005e-08   4.8696922e-01
   1.7864400e+01   3.3501270e-08   5.2639755e-01
   1.8169500e+01   2.6666848e-08   5.3729803e-01
   1.8474600e+01   2.1388223e-08   5.1663828e-01
   1.8779700e+01   1.4272200e-08   5.4131111e-01
   1.9084700e+01   4.2092521e-09   5.9763860e-01
   1.9389800e+01   1.6140184e-08   1.8620647e-01
   1.9694900e+01   2.1167586e-08   3.1111544e-01
   2.0000000e+01   2.5617375e-08   5.6100985e-01
