   2.0000000e+00   3.0644233e-08   4.0024932e-01
   2.4557000e+00   3.5011717e-08   5.6348834e-01
   2.6835400e+00   1.5320748e-08   9.9989740e-01
   2.9113900e+00   1.2832619e-08   5.0410053e-01
   3.1392400e+00   1.6750541e-08   6.0189159e-01
   3.3670900e+00   5.1275329e-08   5.8160260e-01
   3.5949400e+00   2.2592384e-08   6.3127691e-01
   3.8227800e+00   1.6315086e-08   6.3412889e-01
   4.0506300e+00   2.6969691e-09   4.3815857e-01
   4.2784800e+00   1.2004438e-09   4.8823014e-01
   4.5063300e+00   8.3760931e-10   3.2941187e-01
   4.7341800e+00   5.3735387e-10   1.9148779e-01
   4.9620300e+00   5.4752303e-10   2.0850820e-01
   5.1898700e+00   4.4093956e-10   2.2454679e-01
   5.4177200e+00   6.4378569e-10   1.9248727e-01
   5.6455700e+00   8.6794479e-10   9.9992542e-01
   5.8734200e+00   1.7479244e-09   5.3008554e-01
   6.1012700e+00   1.4910667e-08   3.4898570e-01
   6.3291100e+00   1.7362435e-08   9.9999702e-01
   6.5569600e+00   2.2872172e-08   9.9999565e-01
   6.7848100e+00   3.2374208e-09   3.4575670e-01
   7.0126600e+00   1.3364754e-09   3.0902190e-01
   7.2405100e+00   1.1943472e-09   2.7790692e-01
   7.4683500e+00   1.4748866e-09   1.2362280e-01
   7.6962000e+00   3.9497684e-09   1.3279693e-01
   7.9240500e+00   7.9506351e-09   4.1564236e-01
   8.1519000e+00   6.8373926e-09   2.4081273e-01
   8.3797500e+00   8.1779282e-09   1.8539823e-01
   8.6075900e+00   1.3085708e-08   4.3530378e-01
   8.8354400e+00   1.1208300e-08   5.9987258e-01
   9.0632900e+00   6.6086781e-09   9.9994623e-01
   9.2911400e+00   4.3889982e-09   9.9995314e-01
   9.5189900e+00   3.3952938e-09   6.4330579e-01
   9.7468400e+00   2.9873379e-09   3.8988752e-01
   9.9746800e+00   5.3775565e-09   2.6545074e-01
   1.0202500e+01   1.5763469e-08   1.9380461e-01
   1.0430400e+01   2.8996040e-08   5.1359392e-01
   1.0658200e+01   2.4172697e-08   6.0909170e-01
   1.0886100e+01   9.3354135e-09   4.1976083e-01
   1.1113900e+01   4.9266889e-09   4.8977963e-01
   1.1341800e+01   1.1269821e-08   9.9995276e-01
   1.1569600e+01   1.1605748e-08   4.5861014e-01
   1.1797500e+01   1.0841322e-08   2.7867230e-01
   1.2025300e+01   1.3478286e-08   2.1067450e-01
   1.2253200e+01   2.0726663e-08   4.6916110e-01
   1.2481000e+01   3.4440867e-08   2.8124806e-01
   1.2708900e+01   3.5809235e-08   5.7288546e-01
   1.2936700e+01   4.1496614e-08   9.9995712e-01
   1.3164600e+01   5.9978832e-08   9.9987157e-01
   1.3392400e+01   7.0240483e-08   1.3973904e-01
   1.3620300e+01   5.7920366e-08   3.0929876e-01
   1.3848100e+01   4.4706332e-08   9.9996062e-01
   1.4075900e+01   3.5354782e-08   3.0410908e-01
   1.4303800e+01   3.0154626e-08   1.3188774e-01
   1.4531600e+01   2.9577569e-08   5.0416793e-01
   1.4759500e+01   2.9914965e-08   9.9995617e-01
   1.4987300e+01   4.3543878e-08   4.4119894e-01
   1.5215200e+01   5.4995623e-08   3.4814091e-01
   1.5443000e+01   6.9570513e-08   2.7762879e-01
   1.5670900e+01   7.3423805e-08   2.6355492e-01
   1.5898700e+01   6.4694002e-08   3.0042534e-01
   1.6126600e+01   5.1945812e-08   4.1633146e-01
   1.6354400e+01   4.5731493e-08   5.4834929e-01
   1.6582300e+01   3.9974111e-08   9.9995880e-01
   1.6810100e+01   3.4379393e-08   5.6053497e-01
   1.7038000e+01   3.5516276e-08   4.0529971e-01
   1.7265800e+01   5.4024948e-08   2.0767592e-01
   1.7493700e+01   1.1106739e-07   1.6248491e-01
   1.7721500e+01   1.9942767e-07   4.8184426e-01
   1.7949400e+01   1.3046142e-07   6.4689159e-01
   1.8177200e+01   8.3840821e-08   3.7803166e-01
   1.8405100e+01   5.1307321e-08   9.9990728e-01
   1.8632900e+01   2.7791561e-08   2.6959593e-01
   1.8860800e+01   1.1964292e-08   3.9893176e-01
   1.9088600e+01   1.1537997e-09   2.2625888e-01
   1.9316500e+01   1.1593054e-08   4.6216955e-01
   1.9544300e+01   3.0179252e-08   5.6034881e-01
   1.9772200e+01   5.4804541e-08   4.9463598e-01
   2.0000000e+01   8.8306593e-08   3.0813354e-01
