2.69653E+8	6.00000E+0	2.15892E-1	6.21084E-7	-1.19209E-8	1.46933E+2
2.69654E+8	6.00000E+0	2.15858E-1	3.00171E-7	-1.46390E-7	1.46843E+2
2.69654E+8	6.00000E+0	2.15780E-1	-2.81812E-7	2.50103E-7	1.46850E+2
2.69655E+8	6.00000E+0	2.15751E-1	1.41860E-7	-1.41383E-7	1.46858E+2
2.69655E+8	6.00000E+0	2.15742E-1	1.37807E-7	-2.43427E-7	1.46865E+2
2.69656E+8	6.00000E+0	2.15742E-1	9.98978E-8	-3.97208E-7	1.46873E+2
2.69656E+8	6.00000E+0	2.15736E-1	4.16281E-7	-9.94210E-8	1.46880E+2
2.69657E+8	6.00000E+0	2.15747E-1	1.47582E-7	-3.16144E-7	1.46888E+2
2.69657E+8	6.00000E+0	2.15752E-1	3.62637E-7	9.29834E-9	1.46895E+2
2.69658E+8	6.00000E+0	2.15760E-1	-1.33992E-7	-2.21969E-7	1.46903E+2
2.69658E+8	6.00000E+0	2.15738E-1	-1.73093E-7	-1.63317E-7	1.46910E+2
2.69658E+8	6.00000E+0	2.15754E-1	4.14612E-7	-8.08244E-8	1.46918E+2
2.69659E+8	6.00000E+0	2.15769E-1	4.29158E-8	-4.17950E-7	1.46925E+2
2.69659E+8	6.00000E+0	2.15777E-1	-1.57357E-7	-3.31165E-7	1.46933E+2
2.69660E+8	6.00000E+0	2.15777E-1	1.14919E-7	-2.86111E-9	1.46940E+2
2.69660E+8	6.00000E+0	2.15777E-1	-9.10767E-8	2.17916E-7	1.46948E+2
2.69660E+8	6.00000E+0	2.15786E-1	-2.19585E-7	-5.50750E-8	1.46955E+2
2.69661E+8	6.00000E+0	2.15792E-1	-2.31505E-7	-2.90872E-7	1.46963E+2
2.69661E+8	6.00000E+0	2.15788E-1	2.42473E-7	-5.07836E-8	1.46970E+2
2.69662E+8	6.00000E+0	2.15808E-1	3.75034E-7	6.36582E-8	1.46978E+2
2.69662E+8	6.00000E+0	2.15816E-1	5.17371E-7	5.56711E-7	1.46985E+2
2.69662E+8	6.00000E+0	2.15821E-1	3.03271E-7	1.62126E-7	1.46993E+2
2.69663E+8	6.00000E+0	2.15837E-1	2.47480E-7	-2.82289E-7	1.47000E+2
2.69663E+8	6.00000E+0	2.15835E-1	3.61207E-7	-3.84094E-7	1.47008E+2
2.69664E+8	6.00000E+0	2.15841E-1	1.58072E-7	-2.85389E-7	1.47015E+2
2.69664E+8	6.00000E+0	2.15850E-1	-3.38554E-8	-2.01226E-7	1.47023E+2
2.69664E+8	6.00000E+0	2.15844E-1	6.10116E-7	-1.03951E-7	1.47030E+2
2.69665E+8	6.00000E+0	2.15869E-1	4.43699E-7	-1.66880E-9	1.47038E+2
2.69665E+8	6.00000E+0	2.15864E-1	4.08890E-7	1.15395E-7	1.47045E+2
2.69666E+8	6.00000E+0	2.15876E-1	5.36921E-7	-1.87875E-7	1.47053E+2
2.69666E+8	6.00000E+0	2.15870E-1	6.96186E-7	-2.08379E-7	1.47060E+2
2.69666E+8	6.00000E+0	2.15878E-1	4.09129E-7	-4.39885E-7	1.47068E+2
2.69667E+8	6.00000E+0	2.15915E-1	3.45232E-7	-6.37058E-7	1.47075E+2
2.69667E+8	6.00000E+0	2.15912E-1	4.86615E-7	-2.75137E-7	1.47083E+2
2.69668E+8	6.00000E+0	2.15919E-1	3.60968E-7	1.65464E-7	1.47090E+2
2.69668E+8	6.00000E+0	2.15911E-1	4.03168E-7	1.69279E-7	1.47098E+2
2.69668E+8	6.00000E+0	2.15935E-1	3.33312E-7	-1.07289E-7	1.47105E+2
2.69669E+8	6.00000E+0	2.15938E-1	2.60593E-7	-4.49898E-7	1.47113E+2
2.69669E+8	6.00000E+0	2.15933E-1	8.90738E-7	-7.88215E-7	1.47120E+2
2.69670E+8	6.00000E+0	2.15930E-1	3.48094E-7	-6.61615E-7	1.47128E+2
2.69670E+8	6.00000E+0	2.15943E-1	-1.05382E-7	-2.56302E-7	1.47135E+2
2.69671E+8	6.00000E+0	2.15959E-1	7.50307E-7	1.24455E-7	1.47143E+2
2.69671E+8	6.00000E+0	2.15969E-1	1.78815E-7	8.82154E-8	1.47151E+2
2.69671E+8	6.00000E+0	2.15973E-1	3.64305E-7	-1.43052E-7	1.47158E+2
2.69672E+8	6.00000E+0	2.15992E-1	4.76125E-7	3.93632E-7	1.47166E+2
2.69672E+8	6.00000E+0	2.15998E-1	2.32698E-7	6.62807E-8	1.47173E+2
2.69673E+8	6.00000E+0	2.16004E-1	2.08617E-7	-9.91828E-8	1.47181E+2
2.69673E+8	6.00000E+0	2.16015E-1	3.02794E-8	6.24661E-8	1.47188E+2
2.69673E+8	6.00000E+0	2.16019E-1	-3.88624E-8	-3.86240E-8	1.47196E+2
2.69674E+8	6.00000E+0	2.16032E-1	3.15906E-7	7.20029E-8	1.47203E+2
2.69674E+8	6.00000E+0	2.16028E-1	3.83140E-7	-1.12057E-8	1.47211E+2
2.69675E+8	6.00000E+0	2.16057E-1	2.93256E-7	-4.53236E-7	1.47218E+2
2.69675E+8	6.00000E+0	2.16066E-1	-1.23978E-8	-9.01467E-7	1.47226E+2
2.69675E+8	6.00000E+0	2.16078E-1	1.97173E-7	-2.03134E-7	1.47233E+2
2.69676E+8	6.00000E+0	2.16072E-1	7.65804E-7	-3.36410E-7	1.47241E+2
2.69676E+8	6.00000E+0	2.16076E-1	4.54668E-7	-1.49013E-7	1.47248E+2
2.69677E+8	6.00000E+0	2.16086E-1	-9.94212E-8	7.34333E-8	1.47256E+2
