2.48771E+8	2.00000E+0	6.95140E-1	-5.66248E-7	-5.96051E-8	4.74267E+1
2.48771E+8	2.00000E+0	6.95121E-1	-5.03544E-7	3.60013E-8	4.74267E+1
2.48772E+8	2.00000E+0	6.95088E-1	-6.14646E-7	-7.14971E-10	4.74183E+1
2.48773E+8	2.00000E+0	6.95051E-1	-6.65668E-7	-1.03474E-7	4.74267E+1
2.48773E+8	2.00000E+0	6.95120E-1	-5.34538E-7	-3.22821E-7	4.74350E+1
2.48773E+8	2.00000E+0	6.95181E-1	-5.67440E-7	-1.90974E-7	4.74434E+1
2.48774E+8	2.00000E+0	6.95301E-1	-5.18563E-7	-1.92643E-7	4.74517E+1
2.48774E+8	2.00000E+0	6.95386E-1	-3.87194E-7	1.54735E-7	4.74601E+1
2.48775E+8	2.00000E+0	6.95510E-1	-5.29293E-7	-3.00648E-7	4.74684E+1
2.48775E+8	2.00000E+0	6.95581E-1	-4.62296E-7	-3.65974E-7	4.74768E+1
2.48776E+8	2.00000E+0	6.95717E-1	-4.11513E-7	7.15259E-8	4.74851E+1
2.48777E+8	2.00000E+0	6.95731E-1	-3.34503E-7	2.01703E-7	4.74935E+1
2.48777E+8	2.00000E+0	6.95881E-1	-5.36444E-7	7.56267E-7	4.75018E+1
2.48777E+8	2.00000E+0	6.95964E-1	-5.47173E-7	6.87603E-7	4.75102E+1
2.48778E+8	2.00000E+0	6.96084E-1	-1.24479E-6	2.81336E-7	4.75185E+1
2.48778E+8	2.00000E+0	6.96174E-1	-9.95168E-7	1.79053E-7	4.75269E+1
2.48779E+8	2.00000E+0	6.96282E-1	-1.04619E-6	4.18427E-7	4.75352E+1
2.48779E+8	2.00000E+0	6.96396E-1	-7.81782E-7	2.14562E-9	4.75436E+1
2.48780E+8	2.00000E+0	6.96470E-1	-3.85525E-7	-7.70096E-8	4.75519E+1
2.48780E+8	2.00000E+0	6.96509E-1	-5.79361E-7	1.78815E-7	4.75602E+1
2.48780E+8	2.00000E+0	6.96670E-1	-9.69176E-7	2.90875E-8	4.75686E+1
2.48781E+8	2.00000E+0	6.96752E-1	-1.13154E-6	1.55450E-7	4.75769E+1
2.48781E+8	2.00000E+0	6.96862E-1	-5.61717E-7	5.45744E-7	4.75853E+1
2.48782E+8	2.00000E+0	6.96934E-1	-8.94076E-7	2.15055E-7	4.75936E+1
2.48782E+8	2.00000E+0	6.97102E-1	-7.26465E-7	1.87636E-7	4.76020E+1
2.48782E+8	2.00000E+0	6.97164E-1	-9.51058E-7	7.15262E-9	4.76103E+1
2.48783E+8	2.00000E+0	6.97328E-1	-5.27862E-7	-2.98025E-8	4.76187E+1
2.48783E+8	2.00000E+0	6.97338E-1	-3.00410E-7	-5.61241E-7	4.76270E+1
2.48784E+8	2.00000E+0	6.97495E-1	-2.42711E-7	-8.10629E-8	4.76354E+1
2.48784E+8	2.00000E+0	6.97614E-1	-6.83788E-7	4.14613E-7	4.76437E+1
2.48784E+8	2.00000E+0	6.97679E-1	-9.67511E-7	2.13624E-7	4.76521E+1
2.48785E+8	2.00000E+0	6.97804E-1	-5.68393E-7	-6.21799E-7	4.76604E+1
2.48785E+8	2.00000E+0	6.97934E-1	-4.16996E-7	-6.30858E-7	4.76688E+1
2.48786E+8	2.00000E+0	6.97983E-1	-6.50887E-7	1.14441E-8	4.76771E+1
2.48786E+8	2.00000E+0	6.98087E-1	-8.48299E-7	2.77998E-7	4.76855E+1
2.48786E+8	2.00000E+0	6.98257E-1	-1.11008E-6	-2.75375E-7	4.76938E+1
2.48787E+8	2.00000E+0	6.98285E-1	-9.64411E-7	-3.55245E-7	4.77022E+1
2.48787E+8	2.00000E+0	6.98405E-1	-3.34026E-7	1.92405E-7	4.77105E+1
2.48788E+8	2.00000E+0	6.98518E-1	-9.82052E-7	6.53270E-8	4.77188E+1
2.48788E+8	2.00000E+0	6.98650E-1	-1.14823E-6	2.99217E-7	4.77272E+1
2.48788E+8	2.00000E+0	6.98739E-1	-7.87738E-7	3.43324E-8	4.77355E+1
2.48789E+8	2.00000E+0	6.98759E-1	-1.72854E-7	-4.66587E-7	4.77439E+1
2.48789E+8	2.00000E+0	6.98931E-1	-8.74762E-7	-3.44279E-7	4.77522E+1
2.48790E+8	2.00000E+0	6.99048E-1	-6.73059E-7	-1.09673E-7	4.77606E+1
2.48790E+8	2.00000E+0	6.99119E-1	-1.05286E-6	4.48230E-7	4.77689E+1
2.48790E+8	2.00000E+0	6.99251E-1	-1.17470E-6	2.49864E-7	4.77773E+1
2.48791E+8	2.00000E+0	6.99288E-1	-1.28604E-6	6.27998E-7	4.77856E+1
2.48791E+8	2.00000E+0	6.99422E-1	-1.30392E-6	3.74558E-7	4.77940E+1
2.48792E+8	2.00000E+0	6.99505E-1	-1.16182E-6	4.43459E-8	4.78023E+1
2.48792E+8	2.00000E+0	6.99587E-1	-1.49298E-6	-3.48093E-7	4.78107E+1
2.48792E+8	2.00000E+0	6.99767E-1	-1.32800E-6	-1.83822E-7	4.78190E+1
2.48793E+8	2.00000E+0	6.99823E-1	-1.09220E-6	-1.46866E-7	4.78274E+1
2.48793E+8	2.00000E+0	6.99987E-1	-1.16611E-6	4.47276E-7	4.78357E+1
2.48794E+8	2.00000E+0	7.00016E-1	-1.36209E-6	2.67507E-7	4.78441E+1
2.48794E+8	2.00000E+0	7.00180E-1	-1.44840E-6	-9.79905E-8	4.78524E+1
2.48795E+8	2.00000E+0	7.00298E-1	-1.13845E-6	1.57357E-7	4.78608E+1
2.48795E+8	2.00000E+0	7.00366E-1	-1.19520E-6	-1.93358E-7	4.78691E+1
2.48795E+8	2.00000E+0	7.00453E-1	-1.10603E-6	4.43700E-7	4.78774E+1
2.48796E+8	2.00000E+0	7.00507E-1	-1.19687E-6	4.45369E-7	4.78858E+1
2.48796E+8	2.00000E+0	7.00613E-1	-9.33415E-7	2.01465E-7	4.78941E+1
2.48797E+8	2.00000E+0	7.00788E-1	-1.29104E-6	-1.68563E-7	4.79025E+1
2.48797E+8	2.00000E+0	7.00856E-1	-1.17899E-6	2.32698E-7	4.79108E+1
2.48798E+8	2.00000E+0	7.01017E-1	-1.17207E-6	1.75238E-7	4.79192E+1
2.48798E+8	2.00000E+0	7.01042E-1	-1.11461E-6	1.90737E-8	4.79275E+1
2.48798E+8	2.00000E+0	7.01133E-1	-1.09268E-6	-2.71322E-7	4.79359E+1
2.48799E+8	2.00000E+0	7.01222E-1	-9.92068E-7	1.07289E-7	4.79442E+1
2.48799E+8	2.00000E+0	7.01331E-1	-1.35566E-6	-6.93802E-8	4.79526E+1
2.48800E+8	2.00000E+0	7.01455E-1	-1.24455E-6	-4.52998E-8	4.79609E+1
2.48800E+8	2.00000E+0	7.01623E-1	-9.45573E-7	-1.26124E-7	4.79693E+1
2.48800E+8	2.00000E+0	7.01640E-1	-1.30821E-6	-4.32971E-7	4.79776E+1
2.48801E+8	2.00000E+0	7.01774E-1	-1.16730E-6	-2.22684E-7	4.79860E+1
2.48801E+8	2.00000E+0	7.01926E-1	-1.01305E-6	-2.95164E-7	4.79943E+1
2.48801E+8	2.00000E+0	7.01951E-1	-9.72513E-7	-6.58037E-8	4.80027E+1
2.48802E+8	2.00000E+0	7.02097E-1	-1.10126E-6	5.28577E-7	4.80110E+1
2.48802E+8	2.00000E+0	7.02223E-1	-1.17994E-6	-7.24798E-8	4.80193E+1
2.48803E+8	2.00000E+0	7.02277E-1	-1.56069E-6	-3.22582E-7	4.80277E+1
2.48803E+8	2.00000E+0	7.02404E-1	-1.31465E-6	-5.41452E-7	4.80360E+1
2.48803E+8	2.00000E+0	7.02532E-1	-1.49346E-6	-1.70947E-7	4.80444E+1
2.48804E+8	2.00000E+0	7.02533E-1	-1.53829E-6	4.09606E-7	4.80527E+1
2.48804E+8	2.00000E+0	7.02728E-1	-9.38420E-7	-3.57632E-9	4.80611E+1
2.48805E+8	2.00000E+0	7.02844E-1	-1.32013E-6	3.05178E-8	4.80694E+1
2.48805E+8	2.00000E+0	7.02899E-1	-1.41335E-6	1.69755E-7	4.80778E+1
2.48805E+8	2.00000E+0	7.02960E-1	-1.88662E-6	3.86243E-8	4.80861E+1
2.48806E+8	2.00000E+0	7.03118E-1	-1.60409E-6	-3.60491E-7	4.80945E+1
2.48806E+8	2.00000E+0	7.03232E-1	-1.70279E-6	-7.26704E-7	4.81028E+1
2.48807E+8	2.00000E+0	7.03294E-1	-1.33348E-6	1.69755E-7	4.81112E+1
2.48807E+8	2.00000E+0	7.03462E-1	-1.43314E-6	7.47448E-7	4.81195E+1
2.48808E+8	2.00000E+0	7.03486E-1	-9.20063E-7	-1.08242E-7	4.81279E+1
2.48808E+8	2.00000E+0	7.03618E-1	-1.17517E-6	-3.41417E-7	4.81362E+1
2.48808E+8	2.00000E+0	7.03728E-1	-1.49823E-6	-2.53679E-7	4.81446E+1
