   2.0000000e+00   4.4715142e-08   3.0847505e-01
   2.3050800e+00   1.3515055e-07   9.9996894e-01
   2.6101700e+00   4.7961928e-08   4.6007807e-01
   2.9152500e+00   6.2829716e-08   5.0752144e-01
   3.2203400e+00   5.5391389e-08   9.9997776e-01
   3.5254200e+00   1.4202725e-08   9.9994804e-01
   3.8305100e+00   5.3342348e-09   9.9991546e-01
   4.1355900e+00   4.1375855e-09   9.9995157e-01
   4.4406800e+00   8.2887885e-09   5.7856245e-01
   4.7457600e+00   5.5456640e-08   6.2336201e-01
   5.0508500e+00   3.3787728e-08   9.9997931e-01
   5.3559300e+00   2.9875811e-09   6.0283302e-01
   5.6610200e+00   2.0097510e-09   6.0491312e-01
   5.9661000e+00   1.4599046e-09   4.3455777e-01
   6.2711900e+00   1.1602350e-09   3.6992109e-01
   6.5762700e+00   1.4489433e-09   5.7599413e-01
   6.8813600e+00   1.1977422e-08   4.9025112e-01
   7.1864400e+00   4.8749450e-09   4.7870833e-01
   7.4915300e+00   1.2798816e-09   5.2413813e-01
   7.7966100e+00   2.7650662e-09   4.4666398e-01
   8.1017000e+00   7.1489964e-09   3.5372430e-01
   8.4067800e+00   1.8026344e-08   2.4398054e-01
   8.7118600e+00   1.5956906e-08   9.9998522e-01
   9.0169500e+00   6.3332131e-09   9.9997015e-01
   9.3220300e+00   5.2013212e-09   6.4598465e-01
   9.6271200e+00   6.7502833e-09   4.7510879e-01
   9.9322000e+00   7.6774165e-10   4.8174542e-01
   1.0237300e+01   1.6704199e-08   3.6252144e-01
   1.0542400e+01   6.7522565e-09   5.2258703e-01
   1.0847500e+01   5.1425129e-09   2.6355869e-01
   1.1152500e+01   1.7049803e-08   4.3345564e-01
   1.1457600e+01   1.7866750e-08   4.0153838e-01
   1.1762700e+01   5.1240691e-08   5.3154845e-01
   1.2067800e+01   2.9063453e-08   5.1254782e-01
   1.2372900e+01   1.5006679e-08   4.4625470e-01
   1.2678000e+01   3.3704362e-08   4.6207898e-01
   1.2983100e+01   7.2401566e-08   2.7617295e-01
   1.3288100e+01   2.7486565e-08   4.7332026e-01
   1.3593200e+01   9.1454961e-08   4.1732415e-01
   1.3898300e+01   9.6160178e-08   6.5516714e-01
   1.4203400e+01   6.9213060e-08   5.4203333e-01
   1.4508500e+01   3.6504523e-08   2.6739011e-01
   1.4813600e+01   8.3415215e-09   3.4090960e-01
   1.5118600e+01   1.0204928e-08   7.4602230e-01
   1.5423700e+01   1.8263462e-08   3.7318949e-01
   1.5728800e+01   3.3048169e-08   9.9999250e-01
   1.6033900e+01   5.3698612e-08   9.9994732e-01
   1.6339000e+01   6.9101905e-08   9.9994711e-01
   1.6644100e+01   7.7716622e-08   9.9995916e-01
   1.6949200e+01   8.1040913e-08   9.9995671e-01
   1.7254200e+01   6.1649757e-08   9.9994416e-01
   1.7559300e+01   5.1674311e-08   4.3619420e-01
   1.7864400e+01   7.9426155e-08   3.5270913e-01
   1.8169500e+01   1.1152346e-07   5.1345131e-01
   1.8474600e+01   1.0287093e-07   5.5453499e-01
   1.8779700e+01   3.1444687e-08   3.6827075e-01
   1.9084700e+01   2.5651841e-08   9.9996278e-01
   1.9389800e+01   5.1339203e-08   5.1413686e-01
   1.9694900e+01   1.9463615e-08   5.8000603e-01
   2.0000000e+01   8.7440969e-08   3.9851107e-01
