2.00277	0.00405
3.25789	0.00415
4.46144	0.00426
5.33749	0.00435
6.30085	0.00446
7.31675	0.00456
8.29462	0.00468
9.28962	0.00479
10.28347	0.00491
11.29702	0.00503
12.29898	0.00516
13.32976	0.0053
14.31641	0.00542
15.30094	0.00554
16.29567	0.00567
17.28263	0.0058
18.3012	0.00593
19.29191	0.00606
20.27579	0.00619
21.28442	0.00632
22.29332	0.00646
23.28454	0.00659
24.29625	0.00673
25.32459	0.00688
26.30086	0.00702
27.313	0.00716
28.2978	0.00731
29.28693	0.00746
29.99951	0.00772
30.99893	0.00786
36.15495	0.00826
40.15224	0.00885
46.55365	0.00982
48.90725	0.01017
52.02406	0.01061
56.03761	0.01113
59.96613	0.01161
63.93265	0.01206
67.97945	0.01248
71.87139	0.01284
75.82137	0.01315
79.91553	0.01342
83.83356	0.01364
87.76783	0.01382
91.78701	0.01398
95.7651	0.01411
99.6805	0.01421
103.6561	0.01429
107.6543	0.01435
111.5884	0.01441
115.5566	0.01445
119.5256	0.01449
123.5434	0.01451
127.5013	0.01453
131.4656	0.01455
135.455	0.01457
139.3985	0.01458
143.3004	0.01459
147.2956	0.01459
151.3292	0.01459
155.2083	0.01459
159.1773	0.01459
163.1512	0.01458
167.1293	0.01457
171.2098	0.01457
175.2162	0.01455
179.1496	0.01453
183.0272	0.01452
187.0445	0.0145
191.0032	0.01448
194.9262	0.01445
198.9501	0.01442
202.966	0.01439
206.8615	0.01435
210.8753	0.01431
214.8111	0.01426
218.7684	0.01421
222.7967	0.01416
226.768	0.0141
230.7203	0.01404
234.6914	0.01398
238.5536	0.01391
242.6195	0.01382
246.5893	0.01374
250.5459	0.01366
254.5509	0.01358
258.552	0.01349
262.4965	0.0134
266.4647	0.01332
270.4279	0.01323
274.3341	0.01313
278.3264	0.01303
282.2832	0.01294
286.2496	0.01284
290.2429	0.01275
294.3025	0.01265
298.1363	0.01253
301.003	0.01239
