  2.1000000e+000  2.5000000e+001  2.1497850e+002  1.0000000e+000
  2.3000000e+000  2.5000000e+001  9.9880948e+002  1.0000000e+000
  2.6000000e+000  2.5000000e+001  1.7469083e+003  1.0000000e+000
  2.8000000e+000  2.5000000e+001  9.6130672e+002  1.0000000e+000
  3.0000000e+000  2.5000000e+001  8.4759999e+002  1.0000000e+000
  3.2000000e+000  2.5000000e+001  9.1082498e+001  1.0000000e+000
  3.4000000e+000  2.5000000e+001  5.0464003e+002  1.0000000e+000
  3.6000000e+000  2.5000000e+001  2.2649419e+002  1.0000000e+000
  3.8000000e+000  2.5000000e+001  6.1067886e+002  1.0000000e+000
  4.0000000e+000  2.5000000e+001  3.9160776e+002  1.0000000e+000
  4.2000000e+000  2.5000000e+001  1.7274944e+003  1.0000000e+000
  4.4000000e+000  2.5000000e+001  2.5915784e+003  1.0000000e+000
  4.6000000e+000  2.5000000e+001  5.7327035e+003  1.0000000e+000
  4.8000000e+000  2.5000000e+001  1.0816738e+004  1.0000000e+000
  5.0000000e+000  2.5000000e+001  1.1643488e+004  1.0000000e+000
  5.2000000e+000  2.5000000e+001  1.9727206e+003  1.0000000e+000
  5.4000000e+000  2.5000000e+001  5.6144259e+002  1.0000000e+000
  5.6000000e+000  2.5000000e+001  5.3547211e+002  1.0000000e+000
  5.8000000e+000  2.5000000e+001  5.2796379e+002  1.0000000e+000
  6.0000000e+000  2.5000000e+001  7.0998530e+002  1.0000000e+000
