  5.7000000e+000  1.7600000e+001  2.8089842e+002  1.0000000e+000
  5.7000000e+000  1.8000000e+001  9.8056684e+002  0.0000000e+000
  5.7000000e+000  1.8400000e+001  8.5129911e+004  0.0000000e+000
  5.7000000e+000  1.8800000e+001  3.5274763e+005  0.0000000e+000
  5.7000000e+000  1.9200000e+001  1.2700219e+003  0.0000000e+000
  5.7000000e+000  1.9600000e+001  7.0410589e+002  1.0000000e+000
  5.7000000e+000  2.0000000e+001  4.5781373e+002  1.0000000e+000
  5.7000000e+000  2.0400000e+001  1.5629426e+002  1.0000000e+000
  5.7000000e+000  2.0800000e+001  2.6042808e+002  1.0000000e+000
  5.7000000e+000  2.1200000e+001  4.5102361e+003  0.0000000e+000
  5.7000000e+000  2.1600000e+001  1.4630577e+002  1.0000000e+000
  5.7000000e+000  2.2000000e+001  1.0602102e+002  1.0000000e+000
  5.7000000e+000  2.2400000e+001  1.8483202e+002  1.0000000e+000
  5.7000000e+000  2.2800000e+001  1.4871005e+002  1.0000000e+000
  5.7000000e+000  2.3200000e+001  3.7759702e+002  1.0000000e+000
  5.7000000e+000  2.3600000e+001  1.0438825e+002  0.0000000e+000
  5.7000000e+000  2.4000000e+001  3.9846288e+002  0.0000000e+000
  5.7000000e+000  2.4400000e+001  1.9884399e+002  1.0000000e+000
  5.7000000e+000  2.4800000e+001  2.5763169e+002  1.0000000e+000
  5.7000000e+000  2.5200000e+001  4.5717920e+001  1.0000000e+000
  5.7000000e+000  2.5600000e+001  3.7758496e+002  0.0000000e+000
  5.7000000e+000  2.6000000e+001  2.5896914e+002  0.0000000e+000
  5.7000000e+000  2.6400000e+001  5.0103986e+002  0.0000000e+000
  5.7000000e+000  2.6800000e+001  2.4674331e+002  1.0000000e+000
  5.7000000e+000  2.7200000e+001  1.9603021e+002  1.0000000e+000
  5.7000000e+000  2.7600000e+001  9.8245655e+002  1.0000000e+000
  5.7000000e+000  2.8000000e+001  6.8896654e+002  1.0000000e+000
  5.7000000e+000  2.8400000e+001  1.3283547e+003  0.0000000e+000
  5.7000000e+000  2.8800000e+001  9.4513177e+002  0.0000000e+000
  5.7000000e+000  2.9200000e+001  9.4463844e+002  0.0000000e+000
  5.7000000e+000  2.9600000e+001  5.8039750e+002  1.0000000e+000
  5.7000000e+000  3.0000000e+001  3.1431894e+002  1.0000000e+000
  5.7000000e+000  3.0400000e+001  3.2136505e+002  1.0000000e+000
  5.7000000e+000  3.0800000e+001  1.3964364e+003  1.0000000e+000
  5.7000000e+000  3.1200000e+001  1.3746467e+003  1.0000000e+000
  5.7000000e+000  3.1600000e+001  2.8705413e+003  1.0000000e+000
  5.7000000e+000  3.2000000e+001  3.2765449e+003  1.0000000e+000
  5.7000000e+000  3.2200000e+001  3.9523162e+003  1.0000000e+000
  5.7000000e+000  3.2400000e+001  4.6790938e+003  1.0000000e+000
  5.7000000e+000  3.2800000e+001  3.2040553e+003  1.0000000e+000
  5.7000000e+000  3.2800000e+001  4.1470133e+003  1.0000000e+000
  5.7000000e+000  3.4000000e+001  1.9196932e+003  1.0000000e+000
  5.7000000e+000  3.5000000e+001  4.4573984e+002  1.0000000e+000
