  2.0000000e+000  2.0000000e+001  2.2724205e+002  1.0000000e+000
  2.1000000e+000  2.0000000e+001  6.7953525e+002  1.0000000e+000
  2.2000000e+000  2.0000000e+001  4.3693135e+002  1.0000000e+000
  2.3000000e+000  2.0000000e+001  4.1907769e+002  1.0000000e+000
  2.4000000e+000  2.0000000e+001  3.5252359e+002  1.0000000e+000
  2.5000000e+000  2.0000000e+001  1.9293566e+002  1.0000000e+000
  2.6000000e+000  2.0000000e+001  8.2855725e+002  1.0000000e+000
  2.7000000e+000  2.0000000e+001  8.9987059e+002  1.0000000e+000
  2.8000000e+000  2.0000000e+001  1.6669602e+003  1.0000000e+000
  2.9000000e+000  2.0000000e+001  2.8227657e+003  1.0000000e+000
  3.0000000e+000  2.0000000e+001  3.2951826e+003  1.0000000e+000
  3.1000000e+000  2.0000000e+001  5.2441699e+003  1.0000000e+000
  3.2000000e+000  2.0000000e+001  5.5726737e+003  1.0000000e+000
  3.3000000e+000  2.0000000e+001  4.3933190e+003  1.0000000e+000
  3.4000000e+000  2.0000000e+001  2.4073757e+003  1.0000000e+000
  3.5000000e+000  2.0000000e+001  3.2116853e+003  1.0000000e+000
  3.6000000e+000  2.0000000e+001  3.4386746e+003  1.0000000e+000
  3.7000000e+000  2.0000000e+001  3.1918786e+003  1.0000000e+000
  3.8000000e+000  2.0000000e+001  2.2591631e+003  1.0000000e+000
  3.9000000e+000  2.0000000e+001  9.6270600e+002  1.0000000e+000
  4.0000000e+000  2.0000000e+001  8.5117341e+002  1.0000000e+000
  4.2000000e+000  2.0000000e+001  1.3746848e+003  1.0000000e+000
  4.3000000e+000  2.0000000e+001  2.2734925e+003  1.0000000e+000
  4.4000000e+000  2.0000000e+001  3.0279942e+003  1.0000000e+000
  4.5000000e+000  2.0000000e+001  2.6053403e+003  1.0000000e+000
  4.6000000e+000  2.0000000e+001  2.1611201e+003  1.0000000e+000
  4.8000000e+000  2.0000000e+001  6.9789782e+002  1.0000000e+000
  5.0000000e+000  2.0000000e+001  5.8171729e+002  1.0000000e+000
