  9.0000000e+000  4.3623880e+002  1.0000000e+000
  8.6000000e+000  4.8310471e+002  1.0000000e+000
  8.2000000e+000  4.9843038e+002  1.0000000e+000
  7.8000000e+000  5.5039034e+002  1.0000000e+000
  7.4000000e+000  4.2432056e+002  1.0000000e+000
  7.0000000e+000  4.6349783e+002  1.0000000e+000
  6.6000000e+000  4.5564044e+002  1.0000000e+000
  6.2000000e+000  4.6951935e+002  1.0000000e+000
  5.8000000e+000  5.2539187e+002  1.0000000e+000
  5.4000000e+000  7.0552345e+002  1.0000000e+000
  5.0000000e+000  5.6927314e+002  1.0000000e+000
  4.6000000e+000  6.4334165e+002  1.0000000e+000
  4.2000000e+000  5.5452537e+002  1.0000000e+000
  3.8000000e+000  5.8010327e+002  1.0000000e+000
  3.4000000e+000  5.0341915e+002  1.0000000e+000
  3.0000000e+000  6.2524218e+002  1.0000000e+000
  2.6000000e+000  4.6357027e+002  1.0000000e+000
  2.2000000e+000  4.1593255e+002  1.0000000e+000
  1.8000000e+000  4.9095331e+002  1.0000000e+000
  5.0000000e+000  7.6048288e+002  1.0000000e+000
