  3.2000000e+001  4.7882117e+002  1.0000000e+000
  3.1600000e+001  7.5367829e+002  1.0000000e+000
  3.1200000e+001  5.6309048e+002  1.0000000e+000
  3.0800000e+001  7.5789272e+002  1.0000000e+000
  3.0400000e+001  1.0887876e+003  1.0000000e+000
  3.0000000e+001  1.6865772e+003  1.0000000e+000
  2.9600000e+001  3.1050440e+003  1.0000000e+000
  2.9200000e+001  9.2900551e+003  0.0000000e+000
  2.8800000e+001  1.0866862e+005  0.0000000e+000
  2.8400000e+001  1.0024413e+005  0.0000000e+000
  2.8000000e+001  1.3368804e+003  1.0000000e+000
  2.7600000e+001  4.8950649e+003  0.0000000e+000
  2.7200000e+001  2.3911091e+003  0.0000000e+000
  2.6800000e+001  2.5085893e+003  1.0000000e+000
  2.6400000e+001  3.0030173e+003  1.0000000e+000
  2.6000000e+001  7.6863034e+003  1.0000000e+000
  2.5600000e+001  8.8809593e+003  1.0000000e+000
  2.5200000e+001  1.1124004e+004  1.0000000e+000
  2.4800000e+001  5.7137146e+003  1.0000000e+000
  2.4000000e+001  1.8143350e+003  1.0000000e+000
  2.3200000e+001  3.5225702e+002  1.0000000e+000
  2.2400000e+001  4.4180232e+002  1.0000000e+000
  2.1600000e+001  3.8623015e+002  1.0000000e+000
  2.0800000e+001  4.3964361e+002  1.0000000e+000
  2.0000000e+001  8.3087243e+002  1.0000000e+000
  1.9200000e+001  5.4586970e+003  0.0000000e+000
  1.8400000e+001  6.0521306e+005  0.0000000e+000
  1.8000000e+001  7.7292144e+003  0.0000000e+000
  1.7600000e+001  7.7089250e+002  1.0000000e+000
  1.7200000e+001  1.1409879e+003  0.0000000e+000
  1.6800000e+001  8.5075035e+002  1.0000000e+000
  1.6400000e+001  6.6248830e+003  0.0000000e+000
  1.6000000e+001  5.6995197e+002  1.0000000e+000
  1.5600000e+001  8.2934002e+003  0.0000000e+000
  1.5200000e+001  4.6599296e+003  0.0000000e+000
  1.4800000e+001  1.9956755e+003  1.0000000e+000
  1.4400000e+001  1.6050660e+003  1.0000000e+000
  1.4000000e+001  9.1254002e+002  1.0000000e+000
  1.3600000e+001  1.1775462e+003  1.0000000e+000
  1.3200000e+001  1.1922759e+005  0.0000000e+000
