  3.2000000e+000  5.7483956e+003  1.0000000e+000
  3.1000000e+000  5.5764021e+003  1.0000000e+000
  3.0000000e+000  3.1585725e+003  1.0000000e+000
  2.9000000e+000  2.6494311e+003  1.0000000e+000
  2.8000000e+000  2.1223228e+003  1.0000000e+000
  2.7000000e+000  1.0516217e+003  1.0000000e+000
  2.6000000e+000  1.0615369e+003  1.0000000e+000
  2.5000000e+000  6.9786131e+002  1.0000000e+000
  2.4000000e+000  6.0005742e+002  1.0000000e+000
  2.3000000e+000  5.6758686e+002  1.0000000e+000
  2.2000000e+000  5.9509354e+002  1.0000000e+000
  2.1000000e+000  5.8047198e+002  1.0000000e+000
  2.0000000e+000  5.3637355e+002  1.0000000e+000
  5.0000000e+000  7.0110724e+002  1.0000000e+000
  4.8000000e+000  1.0526568e+003  1.0000000e+000
  4.6000000e+000  2.3437060e+003  1.0000000e+000
  4.4000000e+000  2.8374546e+003  1.0000000e+000
  4.2000000e+000  1.4136065e+003  1.0000000e+000
  4.0000000e+000  9.3207769e+002  1.0000000e+000
  3.9000000e+000  1.4204973e+003  1.0000000e+000
  3.8000000e+000  2.1163032e+003  1.0000000e+000
  3.7000000e+000  3.0962558e+003  1.0000000e+000
  3.6000000e+000  3.9065524e+003  1.0000000e+000
  3.5000000e+000  3.0166546e+003  1.0000000e+000
  3.4000000e+000  2.3411078e+003  1.0000000e+000
  3.3000000e+000  4.1417244e+003  1.0000000e+000
  4.3000000e+000  2.1950700e+003  1.0000000e+000
  4.5000000e+000  1.9561070e+003  1.0000000e+000
