  3.2000000e+001  3.3889405e+003  1.0000000e+000
  3.1600000e+001  3.0485913e+003  1.0000000e+000
  3.1200000e+001  1.4199174e+003  1.0000000e+000
  3.0800000e+001  1.6847650e+003  1.0000000e+000
  3.0400000e+001  8.2952420e+002  1.0000000e+000
  3.0000000e+001  9.6275548e+002  1.0000000e+000
  2.9600000e+001  1.1674763e+003  1.0000000e+000
  2.9200000e+001  6.8994309e+003  0.0000000e+000
  2.8800000e+001  2.9492040e+004  0.0000000e+000
  2.8400000e+001  1.7615993e+003  0.0000000e+000
  2.8000000e+001  1.1610086e+003  1.0000000e+000
  2.7600000e+001  1.2203146e+003  1.0000000e+000
  2.7200000e+001  3.2022094e+002  1.0000000e+000
  2.6800000e+001  4.8683693e+002  1.0000000e+000
  2.6400000e+001  4.7084745e+003  0.0000000e+000
  2.6000000e+001  1.3908285e+003  0.0000000e+000
  2.5600000e+001  1.8007035e+003  0.0000000e+000
  2.5200000e+001  4.3059222e+002  1.0000000e+000
  2.4800000e+001  5.2882682e+002  1.0000000e+000
  2.4400000e+001  5.1425536e+002  1.0000000e+000
  2.4000000e+001  8.9097200e+002  0.0000000e+000
  2.3600000e+001  1.3710310e+003  0.0000000e+000
  2.3200000e+001  5.3465854e+002  1.0000000e+000
  2.2800000e+001  4.2318018e+002  1.0000000e+000
  2.2400000e+001  4.0290010e+002  1.0000000e+000
  2.2000000e+001  5.4264934e+002  1.0000000e+000
  2.1600000e+001  5.8879554e+002  1.0000000e+000
  2.1200000e+001  1.0055294e+004  0.0000000e+000
  2.0800000e+001  4.1036536e+002  1.0000000e+000
  2.0400000e+001  5.1279576e+002  1.0000000e+000
  2.0000000e+001  5.8222040e+002  1.0000000e+000
  1.9600000e+001  7.3424685e+002  1.0000000e+000
  1.9200000e+001  2.1890673e+004  0.0000000e+000
  1.8800000e+001  6.6762251e+005  0.0000000e+000
  1.8400000e+001  3.7738287e+005  0.0000000e+000
  1.8000000e+001  3.9814201e+004  0.0000000e+000
  1.7600000e+001  5.2403428e+002  1.0000000e+000
  3.2200000e+001  3.9891104e+003  1.0000000e+000
  3.2400000e+001  4.7106544e+003  1.0000000e+000
  3.2800000e+001  3.8227759e+003  1.0000000e+000
  3.2800000e+001  4.2668044e+003  1.0000000e+000
  3.4000000e+001  1.9122957e+003  1.0000000e+000
  3.5000000e+001  5.4333581e+002  1.0000000e+000
