32	0.3277692
32.05	0.185862
32.1	1.690631E-02
32.15	-0.0127522
32.2	-5.080846E-02
32.25	-0.0953901
32.3	-8.302203E-02
32.35	-7.390838E-02
32.4	-7.037959E-02
32.45	-0.212244
32.5	-0.3417053
32.55	-0.4368841
32.6	-0.4076619
32.65	-0.3092708
32.7	-0.2215514
32.75	-0.1577968
32.8	-0.164641
32.85	-0.1168937
32.9	-7.981808E-02
32.95	-0.1106556
33	-0.1260594
33.05	-5.987243E-02
33.1	-5.720834E-04
33.15	-6.145113E-02
33.2	-0.1789222
33.25	-0.3808873
33.3	-0.340122
33.35	-7.318842E-02
33.4	0.1986658
33.45	0.2736691
33.5	0.1392282
33.55	0.1051214
33.6	9.673579E-02
33.65	0.1793276
33.7	0.1962004
33.75	0.2145883
33.8	0.1869216
33.85	0.1171664
33.9	2.273786E-02
33.95	-0.2182265
34	-0.4055629
34.05	-0.4689503
34.1	-0.3894138
34.15	-0.3086635
34.2	-0.2387785
34.25	-0.1912842
34.3	-0.2982566
34.35	-0.3787216
34.4	-0.5397657
34.45	-0.5695388
34.5	-0.4477295
34.55	-0.2662804
34.6	-0.1470445
34.65	6.270705E-03
34.7	1.359522E-02
34.75	-4.823085E-02
34.8	-0.107453
34.85	-0.1505226
34.9	-6.638335E-02
34.95	-5.610618E-02
35	-4.496983E-02
35.05	-0.2068157
35.1	-0.3339785
35.15	-0.4260865
35.2	-0.4241789
35.25	-0.422794
35.3	-0.3725414
35.35	-0.1714057
35.4	-6.997305E-02
35.45	-0.1784209
35.5	-0.1746172
35.55	-0.2632574
35.6	-0.2959449
35.65	-0.2359509
35.7	-0.2841912
35.75	-0.4223825
35.8	-0.5681714
35.85	-0.5292746
35.9	-0.4799065
35.95	-0.3202
36	-0.2837036
36.05	-0.3688918
36.1	-0.4796208
36.15	-0.5052116
36.2	-0.4011447
36.25	-0.2737418
36.3	-0.1373413
36.35	-0.1517251
36.4	-0.1787148
36.45	-0.2054701
36.5	-0.2913077
36.55	-0.3956396
36.6	-0.4244303
36.65	-0.3287311
36.7	-0.3312304
36.75	-0.3685651
36.8	-0.508546
36.85	-0.6076229
36.9	-0.6749562
36.95	-0.6559697
37	-0.7033665
37.05	-0.7730811
37.1	-0.7301682
37.15	-0.6207346
37.2	-0.4947386
37.25	-0.4762434
37.3	-0.5391859
37.35	-0.7179018
37.4	-0.7423527
37.45	-0.5721198
37.5	-0.3867667
37.55	-0.3755719
37.6	-0.4398582
37.65	-0.6046898
37.7	-0.7717595
37.75	-0.739978
37.8	-0.5575436
37.85	-0.4054881
37.9	-0.3801733
37.95	-0.3570858
38	-0.4070042
38.05	-0.416976
38.1	-0.4850847
38.15	-0.4479576
38.2	-0.4257941
38.25	-0.4574567
38.3	-0.4817308
38.35	-0.4554071
38.4	-0.3910988
38.45	-0.3709038
38.5	-0.3657837
38.55	-0.4345273
38.6	-0.4871082
38.65	-0.5408534
38.7	-0.5886755
38.75	-0.6753915
38.8	-0.7207468
38.85	-0.702093
38.9	-0.5802591
38.95	-0.474553
39	-0.528098
39.05	-0.5725963
39.1	-0.5429266
39.15	-0.4409139
39.2	-0.2719292
39.25	-0.22178
39.3	-0.3075512
39.35	-0.3986969
39.4	-0.3969472
39.45	-0.4298654
39.5	-0.336908
39.55	-0.1241219
39.6	-0.146277
39.65	-0.1072075
39.7	-7.605834E-02
39.75	-0.216258
39.8	-0.3439416
39.85	-0.3100873
39.9	-0.3417932
39.95	-0.3284276
40	-0.2137826
40.05	-0.2060988
40.1	-0.2069872
40.15	-5.989717E-02
40.2	0.2117254
40.25	0.4433071
40.3	0.4843708
40.35	0.2900863
40.4	8.609863E-02
40.45	-0.1230169
40.5	-0.1209368
40.55	4.807507E-02
40.6	0.2307895
40.65	0.3871613
40.7	0.4833418
40.75	0.6664376
40.8	0.7514865
40.85	0.8489467
40.9	0.9192898
40.95	1.072951
41	1.305604
41.05	1.55812
41.1	1.818421
41.15	1.781911
41.2	1.605159
41.25	1.593823
41.3	1.684839
41.35	1.79111
41.4	1.827457
41.45	2.039702
41.5	2.251958
41.55	2.443178
41.6	2.586863
41.65	2.445451
41.7	2.254773
41.75	2.267613
41.8	2.578229
41.85	2.748901
41.9	2.710632
41.95	2.553041
42	2.52534
42.05	2.637347
42.1	2.785056
42.15	2.941652
42.2	3.011656
42.25	2.936582
42.3	3.095742
42.35	3.448609
42.4	3.616649
42.45	3.89077
42.5	4.626227
42.55	6.363413
42.6	10.10811
42.65	17.80473
42.7	31.01856
42.75	49.98932
42.8	74.66884
42.85	102.0684
42.9	127.9564
42.95	147.1348
43	155.6325
43.05	149.4951
43.1	131.4732
43.15	106.0792
43.2	78.36359
43.25	53.31142
43.3	33.76386
43.35	20.65133
43.4	12.85957
43.45	9.038683
43.5	7.329245
43.55	6.699353
43.6	6.489805
43.65	6.419138
43.7	6.46106
43.75	6.490517
43.8	6.671182
43.85	6.704539
43.9	6.737747
43.95	6.738974
44	6.758115
44.05	6.962825
44.1	7.174797
44.15	7.297159
44.2	7.378757
44.25	7.595385
44.3	7.886439
44.35	8.185112
44.4	8.490883
44.45	8.691257
44.5	8.848025
44.55	9.105454
44.6	9.379868
44.65	9.526125
44.7	9.55562
44.75	9.617291
44.8	9.878498
44.85	10.26624
44.9	10.59772
44.95	10.78492
45	10.99716
45.05	11.26157
45.1	11.65024
45.15	12.01597
45.2	12.20249
45.25	12.29844
45.3	12.68308
45.35	13.05604
45.4	13.45002
45.45	13.94573
45.5	14.32781
45.55	14.62003
45.6	15.02908
45.65	15.46929
45.7	15.56879
45.75	15.73282
45.8	15.72788
45.85	15.69815
45.9	15.76687
45.95	16.03412
46	16.35497
46.05	16.71301
46.1	17.20327
46.15	17.54922
46.2	17.95163
46.25	18.36893
46.3	18.76035
46.35	19.06817
46.4	19.26811
46.45	19.46394
46.5	19.64421
46.55	19.92202
46.6	20.15739
46.65	20.52222
46.7	20.90435
46.75	21.25059
46.8	21.58822
46.85	21.86626
46.9	22.26608
46.95	22.88014
47	23.53936
47.05	23.87466
47.1	24.00264
47.15	24.11244
47.2	24.27433
47.25	24.52751
47.3	24.9421
47.35	25.32231
47.4	25.78196
47.45	26.2125
47.5	26.60492
47.55	26.84546
47.6	27.19175
47.65	27.59022
47.7	28.04889
47.75	28.56936
47.8	29.00649
47.85	29.31933
47.9	29.471
47.95	29.68104
48	29.72002
48.05	30.04054
48.1	30.59727
48.15	31.1779
48.2	31.52476
48.25	31.72328
48.3	31.81071
48.35	32.10002
48.4	32.55738
48.45	33.08417
48.5	33.49553
48.55	33.93412
48.6	34.43134
48.65	35.01449
48.7	35.42472
48.75	35.38128
48.8	35.50124
48.85	35.83794
48.9	36.34972
48.95	36.74201
49	37.12381
49.05	37.24401
49.1	37.55025
49.15	37.93112
49.2	38.28742
49.25	38.65031
49.3	39.04654
49.35	39.56268
49.4	40.19772
49.45	40.82138
49.5	41.03724
49.55	41.31051
49.6	41.39873
49.65	41.68873
49.7	42.01875
49.75	42.23805
49.8	42.75291
49.85	43.07388
49.9	43.15559
49.95	43.36203
50	43.66526
50.05	43.87128
50.1	44.22131
50.15	44.91831
50.2	45.27469
50.25	45.62349
50.3	45.97088
50.35	46.3881
50.4	46.95882
50.45	47.4137
50.5	47.76299
50.55	47.7841
50.6	47.96106
50.65	48.24344
50.7	48.73734
50.75	49.16711
50.8	49.38288
50.85	49.71625
50.9	50.19673
50.95	50.60472
51	50.83978
51.05	51.07215
51.1	51.44998
51.15	51.92017
51.2	52.51936
51.25	52.797
51.3	52.85067
51.35	53.00376
51.4	53.16484
51.45	53.63821
51.5	54.36694
51.55	54.88673
51.6	55.40361
51.65	56.03312
51.7	56.46296
51.75	56.49567
51.8	56.69707
51.85	56.71055
51.9	56.63779
51.95	57.07595
52	57.45564
52.05	57.83858
52.1	58.12883
52.15	58.39867
52.2	58.64495
52.25	59.05725
52.3	59.49118
52.35	59.61517
52.4	59.72158
52.45	59.88262
52.5	60.05052
52.55	60.37412
52.6	60.48019
52.65	60.65788
52.7	61.09249
52.75	61.77423
52.8	62.28432
52.85	62.57944
52.9	62.75123
52.95	62.55625
53	62.63149
53.05	62.88786
53.1	63.37059
53.15	63.83155
53.2	64.4579
53.25	64.64763
53.3	64.4026
53.35	64.52215
53.4	64.49778
53.45	64.70515
53.5	65.222
53.55	65.69131
53.6	65.88557
53.65	66.33729
