4.00300	1.37661e-10
4.52964	2.78458e-10
6.21213	4.81637e-10
6.04383	3.25648e-10
8.63737	6.09120e-10
7.95420	6.09120e-10
7.73870	9.36853e-10
9.12512	1.09562e-09
9.64041	8.66317e-10
10.1848	1.33243e-09
10.3256	2.13114e-09
12.6876	3.03100e-09
13.2212	1.97069e-09
14.1610	1.82231e-09
14.9606	1.55824e-09
15.5899	1.44092e-09
14.9606	1.23212e-09
15.3773	7.40779e-10
17.4003	3.03100e-09
19.1561	2.59178e-09
26.6347	8.06335e-09
40.2137	1.98358e-08
50.0958	2.93374e-08
59.0707	3.56786e-08
64.1441	4.17250e-08
89.1863	4.17250e-08
99.5433	4.69233e-08
114.197	1.57870e-07
120.645	1.20038e-07
156.614	1.70724e-07
146.221	2.42811e-07
195.101	3.32083e-07
203.306	4.19981e-07
236.460	9.18698e-07
298.641	1.07439e-06
