   7.6555024e-02	   4.6055437e-01	
   3.1578947e-01	   6.1407249e-01	
   5.8133971e-01	   7.1428571e-01	
   7.3684211e-01	   7.8251599e-01	
   8.9712919e-01	   8.1236674e-01	

   7.1770335e-03	   1.8336887e-01	
   2.7990431e-01	   7.1002132e-01	
   1.0956938e+00	   9.2110874e-01	

