1.95	1.14197E-14	-7.40349E-16	-2.12144E-14	-6.88474E-15	-1.25808E-14	4.077E-14	-4.42938E-14	3.35244E-14
2	5.57707E-14	-5.73443E-14	3.7044E-14	-3.69476E-14	-2.28928E-14	1.29112E-14	-7.66006E-14	8.80595E-14
2.05	-2.62611E-14	4.15061E-14	-2.87244E-14	2.49176E-14	1.60756E-15	-3.56426E-14	7.25303E-14	-4.99335E-14
2.1	-3.96561E-14	6.14622E-14	-5.45957E-14	7.08818E-14	-3.75801E-14	-6.89219E-15	7.02609E-14	-6.38809E-14
2.15	8.19194E-14	-7.30846E-14	-1.92945E-14	4.36725E-14	-6.68338E-14	3.61987E-14	-5.91666E-14	5.65889E-14
2.2	5.25767E-14	-7.18576E-14	2.50361E-14	-1.4779E-14	8.20545E-15	-9.88076E-15	-5.04429E-14	6.11421E-14
2.25	-1.9548E-14	1.54244E-14	1.68367E-14	-3.15902E-14	1.89453E-14	-1.3769E-14	-2.10879E-14	3.47887E-14
2.3	5.64698E-14	-4.16315E-14	-1.79996E-15	-2.27832E-14	-3.2823E-14	3.94805E-14	-4.77201E-14	5.08073E-14
2.35	8.23198E-14	-7.86252E-14	8.03547E-14	-9.50426E-14	-1.06234E-14	2.71871E-14	-1.69409E-13	1.63839E-13
2.4	2.50605E-14	-3.47005E-14	2.05722E-14	-6.85783E-14	6.21482E-14	-2.25075E-14	2.99752E-14	-1.19699E-14
2.45	-4.02178E-14	2.37901E-14	1.53485E-14	-4.58032E-15	2.508E-14	-1.77483E-14	-4.08703E-15	2.41476E-15
2.5	-5.90614E-14	6.4561E-14	-1.1024E-14	-1.7438E-14	4.51081E-14	-1.26861E-14	2.19768E-14	-3.14364E-14
2.55	-2.25669E-14	4.76156E-14	-2.69362E-14	-1.30821E-14	2.25625E-14	-1.16663E-15	6.95152E-15	-1.33777E-14
2.6	5.24701E-14	-3.90749E-14	-7.52517E-15	1.10664E-14	-2.27732E-14	5.76362E-15	-3.2561E-14	3.26342E-14
2.65	-1.04034E-14	-1.866E-14	4.05488E-14	-1.20515E-14	2.57796E-14	-3.3836E-14	-2.34075E-14	3.20301E-14
2.7	2.3282E-14	-8.0498E-14	1.26021E-13	-1.5713E-13	1.33813E-13	-9.99847E-14	6.4251E-14	-9.75475E-15
2.75	1.66114E-14	2.31318E-14	-2.81288E-14	-1.92068E-14	1.30104E-14	-2.35211E-15	-9.31559E-16	-2.1343E-15
2.8	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
2.85	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
2.9	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
2.95	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.05	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.1	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.15	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.2	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.25	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.3	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.35	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.4	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.45	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.5	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.55	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.6	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.65	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.7	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.75	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.8	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.85	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.9	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
3.95	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.05	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.1	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.15	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.2	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.25	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.3	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.35	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.4	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.45	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.5	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.55	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.6	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.65	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.7	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.75	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.8	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.85	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.9	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
4.95	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.05	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.1	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.15	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.2	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.25	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.3	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.35	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.4	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.45	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.5	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.55	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.6	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.65	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.7	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.75	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.8	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.85	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.9	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
5.95	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.05	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.1	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.15	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.2	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.25	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.3	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.35	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.4	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.45	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.5	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.55	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.6	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.65	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.7	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.75	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.8	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.85	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.9	1.11391	-0.54469	0.48716	-0.06639	-0.06639	0.48716	-0.54469	1.11391
6.95	1.81581	-0.86048	0.98667	0.03801	0.03801	0.98667	-0.86048	1.81581
7	1.81581	-0.86048	0.98667	0.03801	0.03801	0.98667	-0.86048	1.81581
7.05	1.81581	-0.86048	0.98667	0.03801	0.03801	0.98667	-0.86048	1.81581
7.1	1.81581	-0.86048	0.98667	0.03801	0.03801	0.98667	-0.86048	1.81581
7.15	1.81581	-0.86048	0.98667	0.03801	0.03801	0.98667	-0.86048	1.81581
7.2	1.81581	-0.86048	0.98667	0.03801	0.03801	0.98667	-0.86048	1.81581
7.25	1.81581	-0.86048	0.98667	0.03801	0.03801	0.98667	-0.86048	1.81581
7.3	1.81581	-0.86048	0.98667	0.03801	0.03801	0.98667	-0.86048	1.81581
7.35	1.81581	-0.86048	0.98667	0.03801	0.03801	0.98667	-0.86048	1.81581
7.4	1.81581	-0.86048	0.98667	0.03801	0.03801	0.98667	-0.86048	1.81581
7.45	1.81581	-0.86048	0.98667	0.03801	0.03801	0.98667	-0.86048	1.81581
7.5	1.81581	-0.86048	0.98667	0.03801	0.03801	0.98667	-0.86048	1.81581
