  1.5000000e+000  3.6090000e+000  3.6090000e+000  3.6090000e+000  3.6090000e+000  1.5000000e+000  2.2698154e+001  1.6472915e+001  7.8962320e+000  5.1769291e+000  1.5000000e+000  3.9274889e+001  2.3930911e+001  1.9693133e+001  2.7113198e+000  1.5000000e+000  7.5312461e+001  4.2200745e+001  3.0906696e+001  8.3127874e+000
  1.6000000e+000  3.8496000e+000  3.8496000e+000  3.8496000e+000  3.8496000e+000  1.6000000e+000  2.2457554e+001  1.6713515e+001  7.6556320e+000  5.4175291e+000  1.6000000e+000  3.9034289e+001  2.4171511e+001  1.9452533e+001  2.9519198e+000  1.6000000e+000  7.5071861e+001  4.2441345e+001  3.0666096e+001  8.5533874e+000
  1.7000000e+000  4.0902000e+000  4.0902000e+000  4.0902000e+000  4.0902000e+000  1.7000000e+000  2.2216954e+001  1.6954115e+001  7.4150320e+000  5.6581291e+000  1.7000000e+000  3.8793689e+001  2.4412111e+001  1.9211933e+001  3.1925198e+000  1.7000000e+000  7.4831261e+001  4.2681945e+001  3.0425496e+001  8.7939874e+000
  1.8000000e+000  4.3308000e+000  4.3308000e+000  4.3308000e+000  4.3308000e+000  1.8000000e+000  2.1976354e+001  1.7194715e+001  7.1744320e+000  5.8987291e+000  1.8000000e+000  3.8553089e+001  2.4652711e+001  1.8971333e+001  3.4331198e+000  1.8000000e+000  7.4590661e+001  4.2922545e+001  3.0184896e+001  9.0345874e+000
  1.9000000e+000  4.5714000e+000  4.5714000e+000  4.5714000e+000  4.5714000e+000  1.9000000e+000  2.1735754e+001  1.7435315e+001  6.9338320e+000  6.1393291e+000  1.9000000e+000  3.8312489e+001  2.4893311e+001  1.8730733e+001  3.6737198e+000  1.9000000e+000  7.4350061e+001  4.3163145e+001  2.9944296e+001  9.2751874e+000
  2.0000000e+000  4.8120000e+000  4.8120000e+000  4.8120000e+000  4.8120000e+000  2.0000000e+000  2.1495154e+001  1.7675915e+001  6.6932320e+000  6.3799291e+000  2.0000000e+000  3.8071889e+001  2.5133911e+001  1.8490133e+001  3.9143198e+000  2.0000000e+000  7.4109461e+001  4.3403745e+001  2.9703696e+001  9.5157874e+000
  2.1000000e+000  5.0526000e+000  5.0526000e+000  5.0526000e+000  5.0526000e+000  2.1000000e+000  2.1254554e+001  1.7916515e+001  6.4526320e+000  6.6205291e+000  2.1000000e+000  3.7831289e+001  2.5374511e+001  1.8249533e+001  4.1549198e+000  2.1000000e+000  7.3868861e+001  4.3644345e+001  2.9463096e+001  9.7563874e+000
  2.2000000e+000  5.2932000e+000  5.2932000e+000  5.2932000e+000  5.2932000e+000  2.2000000e+000  2.1013954e+001  1.8157115e+001  6.2120320e+000  6.8611291e+000  2.2000000e+000  3.7590689e+001  2.5615111e+001  1.8008933e+001  4.3955198e+000  2.2000000e+000  7.3628261e+001  4.3884945e+001  2.9222496e+001  9.9969874e+000
  2.3000000e+000  5.5338000e+000  5.5338000e+000  5.5338000e+000  5.5338000e+000  2.3000000e+000  2.0773354e+001  1.8397715e+001  5.9714320e+000  7.1017291e+000  2.3000000e+000  3.7350089e+001  2.5855711e+001  1.7768333e+001  4.6361198e+000  2.3000000e+000  7.3387661e+001  4.4125545e+001  2.8981896e+001  1.0237587e+001
  2.4000000e+000  5.7744000e+000  5.7744000e+000  5.7744000e+000  5.7744000e+000  2.4000000e+000  2.0532754e+001  1.8638315e+001  5.7308320e+000  7.3423291e+000  2.4000000e+000  3.7109489e+001  2.6096311e+001  1.7527733e+001  4.8767198e+000  2.4000000e+000  7.3147061e+001  4.4366145e+001  2.8741296e+001  1.0478187e+001
  2.5000000e+000  6.0150000e+000  6.0150000e+000  6.0150000e+000  6.0150000e+000  2.5000000e+000  2.0292154e+001  1.8878915e+001  5.4902320e+000  7.5829291e+000  2.5000000e+000  3.6868889e+001  2.6336911e+001  1.7287133e+001  5.1173198e+000  2.5000000e+000  7.2906461e+001  4.4606745e+001  2.8500696e+001  1.0718787e+001
  2.6000000e+000  6.2556000e+000  6.2556000e+000  6.2556000e+000  6.2556000e+000  2.6000000e+000  2.0051554e+001  1.9119515e+001  5.2496320e+000  7.8235291e+000  2.6000000e+000  3.6628289e+001  2.6577511e+001  1.7046533e+001  5.3579198e+000  2.6000000e+000  7.2665861e+001  4.4847345e+001  2.8260096e+001  1.0959387e+001
  2.7000000e+000  6.4962000e+000  6.4962000e+000  6.4962000e+000  6.4962000e+000  2.7000000e+000  1.9810954e+001  1.9360115e+001  5.0090320e+000  8.0641291e+000  2.7000000e+000  3.6387689e+001  2.6818111e+001  1.6805933e+001  5.5985198e+000  2.7000000e+000  7.2425261e+001  4.5087945e+001  2.8019496e+001  1.1199987e+001
  2.8000000e+000  6.7368000e+000  6.7368000e+000  6.7368000e+000  6.7368000e+000  2.8000000e+000  1.9570354e+001  1.9600715e+001  4.7684320e+000  8.3047291e+000  2.8000000e+000  3.6147089e+001  2.7058711e+001  1.6565333e+001  5.8391198e+000  2.8000000e+000  7.2184661e+001  4.5328545e+001  2.7778896e+001  1.1440587e+001
  2.9000000e+000  6.9774000e+000  6.9774000e+000  6.9774000e+000  6.9774000e+000  2.9000000e+000  1.9329754e+001  1.9841315e+001  4.5278320e+000  8.5453291e+000  2.9000000e+000  3.5906489e+001  2.7299311e+001  1.6324733e+001  6.0797198e+000  2.9000000e+000  7.1944061e+001  4.5569145e+001  2.7538296e+001  1.1681187e+001
  3.0000000e+000  7.2180000e+000  7.2180000e+000  7.2180000e+000  7.2180000e+000  3.0000000e+000  1.9089154e+001  2.0081915e+001  4.2872320e+000  8.7859291e+000  3.0000000e+000  3.5665889e+001  2.7539911e+001  1.6084133e+001  6.3203198e+000  3.0000000e+000  7.1703461e+001  4.5809745e+001  2.7297696e+001  1.1921787e+001
  3.1000000e+000  7.4586000e+000  7.4586000e+000  7.4586000e+000  7.4586000e+000  3.1000000e+000  1.8848554e+001  2.0322515e+001  4.0466320e+000  9.0265291e+000  3.1000000e+000  3.5425289e+001  2.7780511e+001  1.5843533e+001  6.5609198e+000  3.1000000e+000  7.1462861e+001  4.6050345e+001  2.7057096e+001  1.2162387e+001
  3.2000000e+000  7.6992000e+000  7.6992000e+000  7.6992000e+000  7.6992000e+000  3.2000000e+000  1.8607954e+001  2.0563115e+001  3.8060320e+000  9.2671291e+000  3.2000000e+000  3.5184689e+001  2.8021111e+001  1.5602933e+001  6.8015198e+000  3.2000000e+000  7.1222261e+001  4.6290945e+001  2.6816496e+001  1.2402987e+001
  3.3000000e+000  7.9398000e+000  7.9398000e+000  7.9398000e+000  7.9398000e+000  3.3000000e+000  1.8367354e+001  2.0803715e+001  3.5654320e+000  9.5077291e+000  3.3000000e+000  3.4944089e+001  2.8261711e+001  1.5362333e+001  7.0421198e+000  3.3000000e+000  7.0981661e+001  4.6531545e+001  2.6575896e+001  1.2643587e+001
  3.4000000e+000  8.1804000e+000  8.1804000e+000  8.1804000e+000  8.1804000e+000  3.4000000e+000  1.8126754e+001  2.1044315e+001  3.3248320e+000  9.7483291e+000  3.4000000e+000  3.4703489e+001  2.8502311e+001  1.5121733e+001  7.2827198e+000  3.4000000e+000  7.0741061e+001  4.6772145e+001  2.6335296e+001  1.2884187e+001
  3.5000000e+000  8.4210000e+000  8.4210000e+000  8.4210000e+000  8.4210000e+000  3.5000000e+000  1.7886154e+001  2.1284915e+001  3.0842320e+000  9.9889291e+000  3.5000000e+000  3.4462889e+001  2.8742911e+001  1.4881133e+001  7.5233198e+000  3.5000000e+000  7.0500461e+001  4.7012745e+001  2.6094696e+001  1.3124787e+001
  3.6000000e+000  8.6616000e+000  8.6616000e+000  8.6616000e+000  8.6616000e+000  3.6000000e+000  1.7645554e+001  2.1525515e+001  2.8436320e+000  1.0229529e+001  3.6000000e+000  3.4222289e+001  2.8983511e+001  1.4640533e+001  7.7639198e+000  3.6000000e+000  7.0259861e+001  4.7253345e+001  2.5854096e+001  1.3365387e+001
  3.7000000e+000  8.9022000e+000  8.9022000e+000  8.9022000e+000  8.9022000e+000  3.7000000e+000  1.7404954e+001  2.1766115e+001  2.6030320e+000  1.0470129e+001  3.7000000e+000  3.3981689e+001  2.9224111e+001  1.4399933e+001  8.0045198e+000  3.7000000e+000  7.0019261e+001  4.7493945e+001  2.5613496e+001  1.3605987e+001
  3.8000000e+000  9.1428000e+000  9.1428000e+000  9.1428000e+000  9.1428000e+000  3.8000000e+000  1.7164354e+001  2.2006715e+001  2.3624320e+000  1.0710729e+001  3.8000000e+000  3.3741089e+001  2.9464711e+001  1.4159333e+001  8.2451198e+000  3.8000000e+000  6.9778661e+001  4.7734545e+001  2.5372896e+001  1.3846587e+001
  3.9000000e+000  9.3834000e+000  9.3834000e+000  9.3834000e+000  9.3834000e+000  3.9000000e+000  1.6923754e+001  2.2247315e+001  2.1218320e+000  1.0951329e+001  3.9000000e+000  3.3500489e+001  2.9705311e+001  1.3918733e+001  8.4857198e+000  3.9000000e+000  6.9538061e+001  4.7975145e+001  2.5132296e+001  1.4087187e+001
  4.0000000e+000  9.6240000e+000  9.6240000e+000  9.6240000e+000  9.6240000e+000  4.0000000e+000  1.6683154e+001  2.2487915e+001  1.8812320e+000  1.1191929e+001  4.0000000e+000  3.3259889e+001  2.9945911e+001  1.3678133e+001  8.7263198e+000  4.0000000e+000  6.9297461e+001  4.8215745e+001  2.4891696e+001  1.4327787e+001
  4.1000000e+000  9.8646000e+000  9.8646000e+000  9.8646000e+000  9.8646000e+000  4.1000000e+000  1.6442554e+001  2.2728515e+001  1.6406320e+000  1.1432529e+001  4.1000000e+000  3.3019289e+001  3.0186511e+001  1.3437533e+001  8.9669198e+000  4.1000000e+000  6.9056861e+001  4.8456345e+001  2.4651096e+001  1.4568387e+001
  4.2000000e+000  1.0105200e+001  1.0105200e+001  1.0105200e+001  1.0105200e+001  4.2000000e+000  1.6201954e+001  2.2969115e+001  1.4000320e+000  1.1673129e+001  4.2000000e+000  3.2778689e+001  3.0427111e+001  1.3196933e+001  9.2075198e+000  4.2000000e+000  6.8816261e+001  4.8696945e+001  2.4410496e+001  1.4808987e+001
  4.3000000e+000  1.0345800e+001  1.0345800e+001  1.0345800e+001  1.0345800e+001  4.3000000e+000  1.5961354e+001  2.3209715e+001  1.1594320e+000  1.1913729e+001  4.3000000e+000  3.2538089e+001  3.0667711e+001  1.2956333e+001  9.4481198e+000  4.3000000e+000  6.8575661e+001  4.8937545e+001  2.4169896e+001  1.5049587e+001
  4.4000000e+000  1.0586400e+001  1.0586400e+001  1.0586400e+001  1.0586400e+001  4.4000000e+000  1.5720754e+001  2.3450315e+001  9.1883196e-001  1.2154329e+001  4.4000000e+000  3.2297489e+001  3.0908311e+001  1.2715733e+001  9.6887198e+000  4.4000000e+000  6.8335061e+001  4.9178145e+001  2.3929296e+001  1.5290187e+001
  4.5000000e+000  1.0827000e+001  1.0827000e+001  1.0827000e+001  1.0827000e+001  4.5000000e+000  1.5480154e+001  2.3690915e+001  6.7823196e-001  1.2394929e+001  4.5000000e+000  3.2056889e+001  3.1148911e+001  1.2475133e+001  9.9293198e+000  4.5000000e+000  6.8094461e+001  4.9418745e+001  2.3688696e+001  1.5530787e+001
  4.6000000e+000  1.1067600e+001  1.1067600e+001  1.1067600e+001  1.1067600e+001  4.6000000e+000  1.5239554e+001  2.3931515e+001  4.3763196e-001  1.2635529e+001  4.6000000e+000  3.1816289e+001  3.1389511e+001  1.2234533e+001  1.0169920e+001  4.6000000e+000  6.7853861e+001  4.9659345e+001  2.3448096e+001  1.5771387e+001
  4.7000000e+000  1.1308200e+001  1.1308200e+001  1.1308200e+001  1.1308200e+001  4.7000000e+000  1.4998954e+001  2.4172115e+001  1.9703196e-001  1.2876129e+001  4.7000000e+000  3.1575689e+001  3.1630111e+001  1.1993933e+001  1.0410520e+001  4.7000000e+000  6.7613261e+001  4.9899945e+001  2.3207496e+001  1.6011987e+001
  4.8000000e+000  1.1548800e+001  1.1548800e+001  1.1548800e+001  1.1548800e+001  4.8000000e+000  1.4758354e+001  2.4412715e+001  4.3568036e-002  1.3116729e+001  4.8000000e+000  3.1335089e+001  3.1870711e+001  1.1753333e+001  1.0651120e+001  4.8000000e+000  6.7372661e+001  5.0140545e+001  2.2966896e+001  1.6252587e+001
  4.9000000e+000  1.1789400e+001  1.1789400e+001  1.1789400e+001  1.1789400e+001  4.9000000e+000  1.4517754e+001  2.4653315e+001  2.8416804e-001  1.3357329e+001  4.9000000e+000  3.1094489e+001  3.2111311e+001  1.1512733e+001  1.0891720e+001  4.9000000e+000  6.7132061e+001  5.0381145e+001  2.2726296e+001  1.6493187e+001
  5.0000000e+000  1.2030000e+001  1.2030000e+001  1.2030000e+001  1.2030000e+001  5.0000000e+000  1.4277154e+001  2.4893915e+001  5.2476804e-001  1.3597929e+001  5.0000000e+000  3.0853889e+001  3.2351911e+001  1.1272133e+001  1.1132320e+001  5.0000000e+000  6.6891461e+001  5.0621745e+001  2.2485696e+001  1.6733787e+001
  5.1000000e+000  1.2270600e+001  1.2270600e+001  1.2270600e+001  1.2270600e+001  5.1000000e+000  1.4036554e+001  2.5134515e+001  7.6536804e-001  1.3838529e+001  5.1000000e+000  3.0613289e+001  3.2592511e+001  1.1031533e+001  1.1372920e+001  5.1000000e+000  6.6650861e+001  5.0862345e+001  2.2245096e+001  1.6974387e+001
  5.2000000e+000  1.2511200e+001  1.2511200e+001  1.2511200e+001  1.2511200e+001  5.2000000e+000  1.3795954e+001  2.5375115e+001  1.0059680e+000  1.4079129e+001  5.2000000e+000  3.0372689e+001  3.2833111e+001  1.0790933e+001  1.1613520e+001  5.2000000e+000  6.6410261e+001  5.1102945e+001  2.2004496e+001  1.7214987e+001
  5.3000000e+000  1.2751800e+001  1.2751800e+001  1.2751800e+001  1.2751800e+001  5.3000000e+000  1.3555354e+001  2.5615715e+001  1.2465680e+000  1.4319729e+001  5.3000000e+000  3.0132089e+001  3.3073711e+001  1.0550333e+001  1.1854120e+001  5.3000000e+000  6.6169661e+001  5.1343545e+001  2.1763896e+001  1.7455587e+001
  5.4000000e+000  1.2992400e+001  1.2992400e+001  1.2992400e+001  1.2992400e+001  5.4000000e+000  1.3314754e+001  2.5856315e+001  1.4871680e+000  1.4560329e+001  5.4000000e+000  2.9891489e+001  3.3314311e+001  1.0309733e+001  1.2094720e+001  5.4000000e+000  6.5929061e+001  5.1584145e+001  2.1523296e+001  1.7696187e+001
  5.5000000e+000  1.3233000e+001  1.3233000e+001  1.3233000e+001  1.3233000e+001  5.5000000e+000  1.3074154e+001  2.6096915e+001  1.7277680e+000  1.4800929e+001  5.5000000e+000  2.9650889e+001  3.3554911e+001  1.0069133e+001  1.2335320e+001  5.5000000e+000  6.5688461e+001  5.1824745e+001  2.1282696e+001  1.7936787e+001
  5.6000000e+000  1.3473600e+001  1.3473600e+001  1.3473600e+001  1.3473600e+001  5.6000000e+000  1.2833554e+001  2.6337515e+001  1.9683680e+000  1.5041529e+001  5.6000000e+000  2.9410289e+001  3.3795511e+001  9.8285332e+000  1.2575920e+001  5.6000000e+000  6.5447861e+001  5.2065345e+001  2.1042096e+001  1.8177387e+001
  5.7000000e+000  1.3714200e+001  1.3714200e+001  1.3714200e+001  1.3714200e+001  5.7000000e+000  1.2592954e+001  2.6578115e+001  2.2089680e+000  1.5282129e+001  5.7000000e+000  2.9169689e+001  3.4036111e+001  9.5879332e+000  1.2816520e+001  5.7000000e+000  6.5207261e+001  5.2305945e+001  2.0801496e+001  1.8417987e+001
  5.8000000e+000  1.3954800e+001  1.3954800e+001  1.3954800e+001  1.3954800e+001  5.8000000e+000  1.2352354e+001  2.6818715e+001  2.4495680e+000  1.5522729e+001  5.8000000e+000  2.8929089e+001  3.4276711e+001  9.3473332e+000  1.3057120e+001  5.8000000e+000  6.4966661e+001  5.2546545e+001  2.0560896e+001  1.8658587e+001
  5.9000000e+000  1.4195400e+001  1.4195400e+001  1.4195400e+001  1.4195400e+001  5.9000000e+000  1.2111754e+001  2.7059315e+001  2.6901680e+000  1.5763329e+001  5.9000000e+000  2.8688489e+001  3.4517311e+001  9.1067332e+000  1.3297720e+001  5.9000000e+000  6.4726061e+001  5.2787145e+001  2.0320296e+001  1.8899187e+001
  6.0000000e+000  1.4436000e+001  1.4436000e+001  1.4436000e+001  1.4436000e+001  6.0000000e+000  1.1871154e+001  2.7299915e+001  2.9307680e+000  1.6003929e+001  6.0000000e+000  2.8447889e+001  3.4757911e+001  8.8661332e+000  1.3538320e+001  6.0000000e+000  6.4485461e+001  5.3027745e+001  2.0079696e+001  1.9139787e+001
  6.1000000e+000  1.4676600e+001  1.4676600e+001  1.4676600e+001  1.4676600e+001  6.1000000e+000  1.1630554e+001  2.7540515e+001  3.1713680e+000  1.6244529e+001  6.1000000e+000  2.8207289e+001  3.4998511e+001  8.6255332e+000  1.3778920e+001  6.1000000e+000  6.4244861e+001  5.3268345e+001  1.9839096e+001  1.9380387e+001
  6.2000000e+000  1.4917200e+001  1.4917200e+001  1.4917200e+001  1.4917200e+001  6.2000000e+000  1.1389954e+001  2.7781115e+001  3.4119680e+000  1.6485129e+001  6.2000000e+000  2.7966689e+001  3.5239111e+001  8.3849332e+000  1.4019520e+001  6.2000000e+000  6.4004261e+001  5.3508945e+001  1.9598496e+001  1.9620987e+001
  6.3000000e+000  1.5157800e+001  1.5157800e+001  1.5157800e+001  1.5157800e+001  6.3000000e+000  1.1149354e+001  2.8021715e+001  3.6525680e+000  1.6725729e+001  6.3000000e+000  2.7726089e+001  3.5479711e+001  8.1443332e+000  1.4260120e+001  6.3000000e+000  6.3763661e+001  5.3749545e+001  1.9357896e+001  1.9861587e+001
  6.4000000e+000  1.5398400e+001  1.5398400e+001  1.5398400e+001  1.5398400e+001  6.4000000e+000  1.0908754e+001  2.8262315e+001  3.8931680e+000  1.6966329e+001  6.4000000e+000  2.7485489e+001  3.5720311e+001  7.9037332e+000  1.4500720e+001  6.4000000e+000  6.3523061e+001  5.3990145e+001  1.9117296e+001  2.0102187e+001
  6.5000000e+000  1.5639000e+001  1.5639000e+001  1.5639000e+001  1.5639000e+001  6.5000000e+000  1.0668154e+001  2.8502915e+001  4.1337680e+000  1.7206929e+001  6.5000000e+000  2.7244889e+001  3.5960911e+001  7.6631332e+000  1.4741320e+001  6.5000000e+000  6.3282461e+001  5.4230745e+001  1.8876696e+001  2.0342787e+001
  6.6000000e+000  1.5879600e+001  1.5879600e+001  1.5879600e+001  1.5879600e+001  6.6000000e+000  1.0427554e+001  2.8743515e+001  4.3743680e+000  1.7447529e+001  6.6000000e+000  2.7004289e+001  3.6201511e+001  7.4225332e+000  1.4981920e+001  6.6000000e+000  6.3041861e+001  5.4471345e+001  1.8636096e+001  2.0583387e+001
  6.7000000e+000  1.6120200e+001  1.6120200e+001  1.6120200e+001  1.6120200e+001  6.7000000e+000  1.0186954e+001  2.8984115e+001  4.6149680e+000  1.7688129e+001  6.7000000e+000  2.6763689e+001  3.6442111e+001  7.1819332e+000  1.5222520e+001  6.7000000e+000  6.2801261e+001  5.4711945e+001  1.8395496e+001  2.0823987e+001
  6.8000000e+000  1.6360800e+001  1.6360800e+001  1.6360800e+001  1.6360800e+001  6.8000000e+000  9.9463536e+000  2.9224715e+001  4.8555680e+000  1.7928729e+001  6.8000000e+000  2.6523089e+001  3.6682711e+001  6.9413332e+000  1.5463120e+001  6.8000000e+000  6.2560661e+001  5.4952545e+001  1.8154896e+001  2.1064587e+001
  6.9000000e+000  1.6601400e+001  1.6601400e+001  1.6601400e+001  1.6601400e+001  6.9000000e+000  9.7057536e+000  2.9465315e+001  5.0961680e+000  1.8169329e+001  6.9000000e+000  2.6282489e+001  3.6923311e+001  6.7007332e+000  1.5703720e+001  6.9000000e+000  6.2320061e+001  5.5193145e+001  1.7914296e+001  2.1305187e+001
  7.0000000e+000  1.6842000e+001  1.6842000e+001  1.6842000e+001  1.6842000e+001  7.0000000e+000  9.4651536e+000  2.9705915e+001  5.3367680e+000  1.8409929e+001  7.0000000e+000  2.6041889e+001  3.7163911e+001  6.4601332e+000  1.5944320e+001  7.0000000e+000  6.2079461e+001  5.5433745e+001  1.7673696e+001  2.1545787e+001
  7.1000000e+000  1.7082600e+001  1.7082600e+001  1.7082600e+001  1.7082600e+001  7.1000000e+000  9.2245536e+000  2.9946515e+001  5.5773680e+000  1.8650529e+001  7.1000000e+000  2.5801289e+001  3.7404511e+001  6.2195332e+000  1.6184920e+001  7.1000000e+000  6.1838861e+001  5.5674345e+001  1.7433096e+001  2.1786387e+001
  7.2000000e+000  1.7323200e+001  1.7323200e+001  1.7323200e+001  1.7323200e+001  7.2000000e+000  8.9839536e+000  3.0187115e+001  5.8179680e+000  1.8891129e+001  7.2000000e+000  2.5560689e+001  3.7645111e+001  5.9789332e+000  1.6425520e+001  7.2000000e+000  6.1598261e+001  5.5914945e+001  1.7192496e+001  2.2026987e+001
  7.3000000e+000  1.7563800e+001  1.7563800e+001  1.7563800e+001  1.7563800e+001  7.3000000e+000  8.7433536e+000  3.0427715e+001  6.0585680e+000  1.9131729e+001  7.3000000e+000  2.5320089e+001  3.7885711e+001  5.7383332e+000  1.6666120e+001  7.3000000e+000  6.1357661e+001  5.6155545e+001  1.6951896e+001  2.2267587e+001
  7.4000000e+000  1.7804400e+001  1.7804400e+001  1.7804400e+001  1.7804400e+001  7.4000000e+000  8.5027536e+000  3.0668315e+001  6.2991680e+000  1.9372329e+001  7.4000000e+000  2.5079489e+001  3.8126311e+001  5.4977332e+000  1.6906720e+001  7.4000000e+000  6.1117061e+001  5.6396145e+001  1.6711296e+001  2.2508187e+001
  7.5000000e+000  1.8045000e+001  1.8045000e+001  1.8045000e+001  1.8045000e+001  7.5000000e+000  8.2621536e+000  3.0908915e+001  6.5397680e+000  1.9612929e+001  7.5000000e+000  2.4838889e+001  3.8366911e+001  5.2571332e+000  1.7147320e+001  7.5000000e+000  6.0876461e+001  5.6636745e+001  1.6470696e+001  2.2748787e+001
  7.6000000e+000  1.8285600e+001  1.8285600e+001  1.8285600e+001  1.8285600e+001  7.6000000e+000  8.0215536e+000  3.1149515e+001  6.7803680e+000  1.9853529e+001  7.6000000e+000  2.4598289e+001  3.8607511e+001  5.0165332e+000  1.7387920e+001  7.6000000e+000  6.0635861e+001  5.6877345e+001  1.6230096e+001  2.2989387e+001
