  3.8000000e+000  3.2000000e+001  2.4757785e+002  1.0000000e+000
  4.0000000e+000  3.2000000e+001  1.5791276e+002  1.0000000e+000
  4.2000000e+000  3.2000000e+001  1.2142024e+002  1.0000000e+000
  4.4000000e+000  3.2000000e+001  3.7645383e+001  1.0000000e+000
  4.6000000e+000  3.2000000e+001  1.6928917e+002  1.0000000e+000
  4.8000000e+000  3.2000000e+001  3.4450960e+002  1.0000000e+000
  5.0000000e+000  3.2000000e+001  1.5632884e+002  1.0000000e+000
  5.2000000e+000  3.2000000e+001  2.6885072e+002  1.0000000e+000
  5.4000000e+000  3.2000000e+001  1.2916929e+003  1.0000000e+000
  5.6000000e+000  3.2000000e+001  1.1689588e+003  1.0000000e+000
  5.8000000e+000  3.2000000e+001  6.2469978e+002  1.0000000e+000
  6.0000000e+000  3.2000000e+001  8.4647217e+002  1.0000000e+000
  6.2000000e+000  3.2000000e+001  3.7580670e+002  1.0000000e+000
  6.4000000e+000  3.2000000e+001  1.5446369e+002  1.0000000e+000
  6.6000000e+000  3.2000000e+001  1.6731449e+002  1.0000000e+000
  6.8000000e+000  3.2000000e+001  3.5722915e+001  1.0000000e+000
  7.0000000e+000  3.2000000e+001  2.4665415e+002  1.0000000e+000
  7.2000000e+000  3.2000000e+001  2.0710418e+002  1.0000000e+000
  7.4000000e+000  3.2000000e+001  5.3147558e+002  1.0000000e+000
  7.6000000e+000  3.2000000e+001  6.0825059e+002  1.0000000e+000
  7.8000000e+000  3.2000000e+001  7.0804000e+002  1.0000000e+000
  8.0000000e+000  3.2000000e+001  4.1018503e+002  1.0000000e+000
