  8.0000000e+000  1.7800000e+001  1.3598173e+003  1.0000000e+000
  8.0000000e+000  1.9500000e+001  9.8069701e+002  1.0000000e+000
  8.0000000e+000  2.4800000e+001  2.9708631e+002  1.0000000e+000
  8.0000000e+000  2.5200000e+001  1.5770886e+002  0.0000000e+000
  8.0000000e+000  2.5600000e+001  1.1661280e+003  0.0000000e+000
  8.0000000e+000  2.6000000e+001  6.3289959e+002  0.0000000e+000
  8.0000000e+000  2.6400000e+001  9.5334018e+002  0.0000000e+000
  8.0000000e+000  2.6800000e+001  4.6822244e+002  0.0000000e+000
  8.0000000e+000  2.7200000e+001  7.6061617e+002  0.0000000e+000
  8.0000000e+000  2.7600000e+001  2.5950491e+001  0.0000000e+000
  8.0000000e+000  2.8000000e+001  3.0754687e+002  1.0000000e+000
  8.0000000e+000  2.8200000e+001  6.4748210e+002  0.0000000e+000
  8.0000000e+000  2.8400000e+001  1.5106006e+004  0.0000000e+000
  8.0000000e+000  2.8800000e+001  2.6728350e+004  0.0000000e+000
  8.0000000e+000  2.9200000e+001  1.4426052e+004  0.0000000e+000
  8.0000000e+000  2.9600000e+001  2.5781555e+003  0.0000000e+000
  8.0000000e+000  3.0000000e+001  3.1783071e+002  1.0000000e+000
  8.0000000e+000  3.0400000e+001  1.5562445e+002  1.0000000e+000
  8.0000000e+000  3.0800000e+001  1.0277027e+003  0.0000000e+000
  8.0000000e+000  3.1200000e+001  3.7219586e+002  1.0000000e+000
  8.0000000e+000  3.1200000e+001  5.1768048e+003  0.0000000e+000
  8.0000000e+000  3.1600000e+001  1.5002374e+003  1.0000000e+000
  8.0000000e+000  3.2000000e+001  1.3951038e+003  1.0000000e+000
  8.0000000e+000  3.2500000e+001  9.3782774e+002  1.0000000e+000
  8.0000000e+000  3.4000000e+001  3.8314779e+002  1.0000000e+000
