0	0	2.5	3.4127	0	0	1
0.62696	0	2.5	2.5	0	0	1
0.62697	0	2.5	2.5	0	1	0
2.52874	0	0	2.5	0	1	0
2.52875	0	0	2.5	1	0	0
3.70206	-1.56	0	2.5	1	0	0
3.70207	-1.56	0	2.5	1	0	2
4.6813	-2.83653	0	0	1	0	2
4.68131	-2.83653	0	0	1	2	0
6.78161	-5.60421	-5.61798	0	1	2	0
6.78162	-5.60421	-5.61798	0	2	1	0
7.82448	-8.37545	-7	0	2	1	0
7.82449	-8.37545	-7	0	2	1	3
10.0209	-14.2135	-9.94382	-8.797	2	1	3
