2.92041	0.01193
3.3001	0.01193
4.3181	0.01214
5.10101	0.01253
6.22621	0.01305
7.27616	0.01364
8.25946	0.01426
9.26462	0.01496
10.30585	0.01576
11.28525	0.0166
12.28948	0.01755
13.32603	0.01861
14.29265	0.01959
15.28308	0.02064
16.2971	0.02175
17.28804	0.02288
18.291	0.02405
19.29784	0.02521
20.30651	0.02639
21.48404	0.02777
22.2788	0.02867
23.2892	0.02982
24.2973	0.03096
25.30579	0.03209
26.30916	0.03318
27.30317	0.03427
28.31328	0.03534
29.30473	0.03638
30.00583	0.03812
31.00138	0.03898
36.19585	0.04137
40.18635	0.04432
44.14162	0.04682
48.09901	0.04872
52.04231	0.05009
55.99402	0.05097
59.98358	0.05147
63.94585	0.05167
68.04015	0.05164
71.86254	0.05144
75.87083	0.05109
79.79603	0.05066
83.78618	0.05014
87.76633	0.04952
91.81097	0.04883
95.6699	0.04811
99.66782	0.04733
103.7136	0.04652
107.5596	0.04571
111.6192	0.04481
115.5969	0.0439
119.4895	0.04303
123.5617	0.04211
127.5213	0.0412
131.3979	0.0403
135.4284	0.03937
139.4414	0.03846
143.4293	0.03758
147.2929	0.03671
151.302	0.03581
155.2389	0.03496
159.3179	0.03409
163.1603	0.03328
167.1273	0.03246
171.1224	0.03165
175.1781	0.03086
179.1063	0.03012
183.124	0.02936
187.0682	0.02864
191.0499	0.02794
194.9653	0.02727
198.9825	0.0266
202.9297	0.02595
206.9935	0.02531
210.9229	0.02471
214.8584	0.02412
218.7302	0.02355
222.8468	0.02296
226.7231	0.02242
230.7245	0.02188
234.7178	0.02136
238.6531	0.02087
242.5812	0.0204
246.6483	0.0199
250.4923	0.01944
254.5205	0.01898
258.5326	0.01853
262.4835	0.01811
266.4605	0.0177
270.487	0.01729
274.4375	0.0169
278.3616	0.01653
282.3582	0.01616
286.2827	0.01581
290.2747	0.01549
294.2662	0.0152
298.0645	0.01487
300.9884	0.01434
