Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-12-03_10-55-45.xad
Data File Path,C:\Users\Laura\Documents\ARTICLE\05_different cells\adipocytes mouse\shearing
Date Created,"Tuesday, December 03, 2013 9:55:45 AM"
Date Last Modified,"Tuesday, December 03, 2013 10:37:03 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,+
Number of Events,2121
 
Time,Value
56.6,39.84159
56.65,40.39627
56.7,40.57035
56.75,40.48331
56.8,40.30356
56.85,40.0768
56.9,40.32006
56.95,40.77934
57,41.12824
57.05,41.27439
57.1,41.06314
57.15,40.92061
57.2,41.22028
57.25,41.75489
57.3,42.1228
57.35,41.86694
57.4,41.49876
57.45,41.17944
57.5,41.43627
57.55,41.76968
57.6,42.02719
57.65,42.27756
57.7,42.44603
57.75,42.80338
57.8,43.076
57.85,42.83016
57.9,42.4226
57.95,42.415
58,42.47226
58.05,42.82259
58.1,43.07128
58.15,43.14131
58.2,43.23833
58.25,43.38274
58.3,43.40925
58.35,43.14481
58.4,43.09943
58.45,43.26372
58.5,43.48071
58.55,44.08692
58.6,44.18265
58.65,44.12938
58.7,44.34091
58.75,44.74438
58.8,44.99646
58.85,44.95697
58.9,44.88929
58.95,44.53477
59,44.21375
59.05,44.48002
59.1,44.64772
59.15,44.60021
59.2,44.6879
59.25,45.02464
59.3,45.75465
59.35,46.19448
59.4,46.3739
59.45,46.30585
59.5,46.20621
59.55,46.59209
59.6,46.69625
59.65,46.81931
59.7,46.51144
59.75,45.95803
59.8,45.9284
59.85,46.06949
59.9,46.5093
59.95,46.73122
60,46.93411
60.05,46.93604
60.1,46.85782
60.15,46.74114
60.2,46.59563
60.25,46.43938
60.3,46.26613
60.35,46.48325
60.4,47.0668
60.45,47.5534
60.5,47.68075
60.55,47.8805
60.6,47.79274
60.65,47.28743
60.7,46.97725
60.75,47.0228
60.8,47.18851
60.85,47.49549
60.9,47.68194
60.95,47.97427
61,48.16763
61.05,48.1544
61.1,48.29646
61.15,48.05963
61.2,47.60649
61.25,47.30919
61.3,47.64467
61.35,48.14002
61.4,48.31255
61.45,48.34284
61.5,48.48235
61.55,48.89386
61.6,49.08222
61.65,48.86539
61.7,48.41633
61.75,48.0575
61.8,47.93658
61.85,48.26723
61.9,48.72093
61.95,48.84864
62,48.615
62.05,48.65294
62.1,48.7063
62.15,48.68726
62.2,48.69092
62.25,48.99575
62.3,49.23385
62.35,49.12395
62.4,49.16438
62.45,49.15931
62.5,48.78091
62.55,48.35756
62.6,48.2964
62.65,48.53654
62.7,48.82598
62.75,49.11267
62.8,49.44657
62.85,49.47029
62.9,49.84333
62.95,50.06602
63,50.07803
63.05,49.65901
63.1,49.0066
63.15,48.62582
63.2,48.44624
63.25,48.89061
