Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-12-03_10-55-45.xad
Data File Path,C:\Users\Laura\Documents\ARTICLE\05_different cells\adipocytes mouse\shearing
Date Created,"Tuesday, December 03, 2013 9:55:45 AM"
Date Last Modified,"Tuesday, December 03, 2013 10:37:03 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,-
Number of Events,2121
 
Time,Value
56.75,38.43615
56.8,38.44281
56.85,38.47916
56.9,38.67329
56.95,39.3428
57,39.77291
57.05,39.90088
57.1,39.81559
57.15,39.7304
57.2,39.41476
57.25,39.53088
57.3,39.83367
57.35,39.87569
57.4,40.03888
57.45,40.37932
57.5,40.36991
57.55,40.36327
57.6,40.50647
57.65,40.52378
57.7,40.6147
57.75,40.93313
57.8,41.25745
57.85,41.33482
57.9,41.5258
57.95,41.44907
58,41.48874
58.05,41.71656
58.1,41.69361
58.15,41.38908
58.2,41.21667
58.25,41.00502
58.3,40.8316
58.35,41.25112
58.4,41.82915
58.45,42.02934
58.5,41.91285
58.55,42.01009
58.6,41.78601
58.65,41.47992
58.7,41.48475
58.75,41.70227
58.8,41.53506
58.85,41.18276
58.9,41.02536
58.95,40.9701
59,41.62971
59.05,42.36681
59.1,42.80472
59.15,42.6601
59.2,42.31474
59.25,42.20369
59.3,42.43929
59.35,42.97613
59.4,43.26328
59.45,43.25002
59.5,42.6647
59.55,42.1168
59.6,41.65681
59.65,41.47009
59.7,41.94771
59.75,42.20576
59.8,41.8994
59.85,41.88831
59.9,42.32753
59.95,42.42891
60,42.81978
60.05,43.36621
60.1,43.13395
60.15,42.90313
60.2,43.11872
60.25,43.40523
60.3,43.45524
60.35,43.51092
60.4,43.36233
60.45,43.06916
60.5,42.85903
60.55,43.13941
60.6,43.63445
60.65,44.03452
60.7,44.07901
60.75,44.13667
60.8,44.04122
60.85,43.74077
60.9,43.30309
60.95,42.96935
61,42.98819
61.05,43.19239
61.1,43.59478
61.15,43.49043
61.2,43.01776
61.25,42.67854
61.3,42.9731
61.35,43.62913
61.4,44.26291
61.45,44.54334
61.5,44.64623
61.55,44.86955
61.6,45.26802
61.65,45.46236
61.7,45.03692
61.75,44.54268
61.8,44.02867
61.85,43.77964
61.9,43.89471
61.95,43.94363
62,43.99878
62.05,43.91327
62.1,43.98345
62.15,44.11953
62.2,44.39698
62.25,44.80782
62.3,44.57757
62.35,44.37458
62.4,43.89433
62.45,43.82455
62.5,43.72204
62.55,43.97595
62.6,44.21094
62.65,44.03854
62.7,43.78528
62.75,43.84031
62.8,44.16202
62.85,43.90006
62.9,43.92498
62.95,43.85529
63,43.78411
63.05,43.80906
63.1,43.83971
63.15,43.94509
63.2,44.11914
63.25,44.53575
63.3,44.59814
63.35,44.57894
63.4,44.23735
63.45,43.75201
63.5,43.64868
63.55,44.00751
63.6,44.47944
63.65,44.53286
63.7,44.21729
63.75,44.01338
63.8,43.47262
63.85,43.43522
63.9,43.82057
63.95,44.09924
64,44.00186
64.05,43.88274
64.1,43.81826
64.15,43.63965
64.2,43.82631
64.25,44.10365
64.3,44.32756
64.35,44.47691
64.4,44.40682
64.45,44.22145
64.5,44.14837
64.55,44.16412
64.6,44.15712
64.65,43.75491
64.7,43.84633
64.75,43.81698
64.8,44.24781
64.85,44.74188
64.9,44.99166
64.95,44.85571
65,44.4219
65.05,44.0884
65.1,43.43552
65.15,43.60804
65.2,43.85218
65.25,44.06899
65.3,44.25206
65.35,44.24739
65.4,43.82004
65.45,43.65981
65.5,43.30746
65.55,43.40628
65.6,43.51009
65.65,43.62425
65.7,44.00832
65.75,44.36742
65.8,44.70219
65.85,44.42261
65.9,44.36703
65.95,44.05552
66,43.61068
66.05,43.636
66.1,43.70829
66.15,43.75837
66.2,43.74896
