2.00294	0.00123
3.27568	0.00124
4.41986	0.00126
5.27432	0.00127
6.30684	0.00129
7.32672	0.0013
8.29396	0.00132
9.30152	0.00134
10.2742	0.00136
11.27276	0.00138
12.28034	0.0014
13.30684	0.00142
14.28735	0.00144
15.28276	0.00146
16.30488	0.00148
17.30573	0.0015
18.29258	0.00152
19.31135	0.00153
20.30134	0.00155
21.30707	0.00157
22.31015	0.00159
23.30258	0.00161
24.31464	0.00162
25.2975	0.00164
26.30209	0.00166
27.31071	0.00168
28.3084	0.0017
29.30274	0.00172
30.00221	0.00175
31.00624	0.00177
36.1054	0.00182
40.17112	0.0019
44.09748	0.00199
48.54992	0.00209
53.28171	0.00222
56.03603	0.0023
60.05622	0.00241
63.96072	0.00253
67.91175	0.00266
71.96409	0.0028
75.8918	0.00293
79.90026	0.00307
83.83357	0.00321
87.77152	0.00335
91.72445	0.00349
95.745	0.00363
99.72935	0.00376
103.6365	0.00389
107.6752	0.00401
111.55	0.00412
115.5447	0.00423
119.5994	0.00433
123.428	0.00441
127.5367	0.00448
131.5246	0.00455
135.4079	0.00461
139.3436	0.00465
143.3801	0.00469
148.082	0.00473
151.219	0.00476
155.3053	0.00478
159.2594	0.0048
163.2682	0.00482
167.176	0.00483
171.1385	0.00485
175.1102	0.00486
179.0737	0.00486
183.0372	0.00487
187.1003	0.00487
191.0666	0.00487
194.9394	0.00487
198.9354	0.00486
202.9474	0.00485
206.881	0.00484
210.9068	0.00483
214.9045	0.00481
218.8082	0.00479
222.7386	0.00477
226.7347	0.00474
230.6603	0.00471
234.6499	0.00468
238.7129	0.00464
242.6386	0.0046
246.6094	0.00456
250.5473	0.00452
254.5592	0.00448
258.4978	0.00443
262.4999	0.00438
266.4976	0.00434
270.4391	0.00429
274.3494	0.00424
278.3843	0.00419
282.3199	0.00414
286.376	0.00408
290.2082	0.00404
294.2713	0.00399
298.1546	0.00393
301.0124	0.00386
