4.9978	0.2336
9.9977	0.37851
14.9983	0.45731
20.0011	0.56285
24.9999	0.70873
30.0042	0.84956
35.0096	1.00335
39.9986	1.16759
45.0174	1.30293
50.0234	1.43987
55.0426	1.56822
60.0487	1.68744
65.0566	1.77902
70.0666	1.87444
75.0689	1.93748
80.0859	1.98626
85.0899	2.01942
90.085	2.04171
95.0967	2.05601
100.1035	2.0607
105.1074	2.06706
110.1104	2.06627
115.1066	2.06262
120.1086	2.05659
125.1125	2.04854
130.1137	2.03848
135.1284	2.02617
140.1281	2.01136
145.1287	1.99476
150.1355	1.92243
155.1287	1.95596
160.1412	1.93381
165.1362	1.91011
170.137	1.88461
175.1444	1.85763
180.1388	1.82973
185.1437	1.80101
190.1405	1.77159
195.1417	1.76379
200.1456	1.70955
205.1469	1.6803
210.1426	1.64914
215.1471	1.61806
220.1502	1.58727
225.1463	1.55649
230.1489	1.52934
235.1533	1.49535
240.1516	1.46505
245.1421	1.43513
250.1509	1.40596
255.1478	1.37718
260.1479	1.34885
265.1352	1.32077
270.1435	1.29331
275.1349	1.26644
280.1405	1.24023
285.1376	1.19745
290.1367	1.18998
295.1379	1.16542
300.1468	1.21803
305.1326	1.1175
